pair_id,name_a,name_b,label,pair_type,route,baseline_score,llm_same,llm_confidence,final_pred,source
p0633,Bank of America Corporation,BAC,1,positive,llm,0.5922,1,,1,reused
p0634,Johnson & Johnson,Johnson Controls International plc,0,hard_negative,llm,0.7263,0,,0,reused
p0635,Union Bank of Switzerland,Bank of China,0,hard_negative,llm,0.3613,0,,0,reused
p0636,Berkshire Hathaway Inc.,Berkshire Hathaway,1,positive,auto_accept,0.9754,,,1,
p0637,Taiwan Semiconductor Manufacturing Company Limited,Taiwan Semiconductor,1,positive,llm,0.9405,1,,1,reused
p0638,Bayerische Motoren Werke AG,JPMorgan Chase & Co.,0,easy_negative,auto_reject,0.0584,,,0,
p0639,American Telephone & Telegraph,American International Group,0,hard_negative,llm,0.2947,0,,0,reused
p0640,Nestle,Société des Produits Nestlé,1,positive,llm,0.6952,1,,1,reused
p0641,American Express,AXP,1,positive,llm,0.4474,1,,1,reused
p0642,Amazon.com,AMZN,1,positive,llm,0.8500,1,,1,reused
p0643,The Procter & Gamble Company,P&G,1,positive,llm,0.7502,1,,1,reused
p0644,AstraZeneca,Royal Bank of Scotland Group,0,easy_negative,auto_reject,0.0000,,,0,
p0645,American International Group,Johnson Controls International plc,0,hard_negative,llm,0.2397,0,,0,reused
p0646,General Electric Co.,Lincoln Electric,0,hard_negative,llm,0.5335,0,,0,reused
p0647,Bank of China Limited,Bank of China,1,positive,auto_accept,0.9699,,,1,
p0648,Apple Inc.,AAPL,1,positive,llm,0.2544,1,,1,reused
p0649,Credit Suisse Group AG,NVDA,0,easy_negative,auto_reject,0.0000,,,0,
p0650,Taiwan Semiconductor,TSM,1,positive,llm,0.4874,1,,1,reused
p0651,American Express,American Electric Power,0,hard_negative,llm,0.4133,0,,0,reused
p0652,Total S.A.,Total,1,positive,llm,0.9215,1,,1,reused
p0653,Walmart Inc.,"Wal-Mart Stores, Inc.",1,positive,auto_accept,0.9543,,,1,
p0654,Exxon Mobil Corporation,XOM,1,positive,llm,0.5139,1,,1,reused
p0655,Samsung Heavy Industries,Apple,0,easy_negative,auto_reject,0.0066,,,0,
p0656,McDonald's Corporation,McDonald's,1,positive,auto_accept,0.9777,,,1,
p0657,A.P. Moller-Maersk A/S,Proctor & Gamble,0,easy_negative,auto_reject,0.0070,,,0,
p0658,Samsung Electronics,Delta Electronics,0,hard_negative,llm,0.4163,0,,0,reused
p0659,HSBC Holdings plc,HSBC,1,positive,llm,0.8769,1,,1,reused
p0660,AstraZeneca,Astra Zeneca,1,positive,llm,0.7574,1,,1,reused
p0661,"Salesforce.com, Inc.",Crédit Agricole S.A.,0,easy_negative,llm,0.1585,0,0.99,0,new
p0662,NVIDIA Corporation,Nvidia Corp,1,positive,auto_accept,0.9740,,,1,
p0663,Tata Motors,Tata Steel,0,hard_negative,llm,0.7024,0,,0,reused
p0664,General Electric Co.,General Mills,0,hard_negative,llm,0.5778,0,,0,reused
p0665,General Electric Company,General Electric Co.,1,positive,auto_accept,0.9598,,,1,
p0666,Credit Agricole,Crédit Agricole,1,positive,llm,0.9184,1,0.99,1,new
p0667,Tata Consultancy Services Limited,Tata Motors Limited,0,hard_negative,llm,0.6696,0,,0,reused
p0668,Procter and Gamble,Proctor & Gamble,1,positive,llm,0.8549,1,,1,reused
p0669,AllianceBernstein Holding L.P.,AllianceBernstein,1,positive,llm,0.9063,1,,1,reused
p0670,GSK,Lincoln Financial Group,0,easy_negative,auto_reject,0.0679,,,0,
p0671,"United Airlines Holdings, Inc.",UAL,1,positive,llm,0.4884,1,,1,reused
p0672,Taiwan Semiconductor Manufacturing Company Limited,Minnesota Mining and Manufacturing,0,hard_negative,llm,0.2969,0,,0,reused
p0673,MasterCard,MA,1,positive,llm,0.3687,1,,1,reused
p0674,"General Mills, Inc.",General Dynamics,0,hard_negative,llm,0.5643,0,,0,reused
p0675,HSBC Holdings plc,Shell plc,0,easy_negative,llm,0.1832,0,0.99,0,new
p0676,Citi,Credit Agricole,0,easy_negative,llm,0.4200,0,,0,reused
p0677,Deutsche Post AG,DHL Group,1,positive,llm,0.5825,1,,1,reused
p0678,General Motors Company,General Mills,0,hard_negative,llm,0.6801,0,,0,reused
p0679,Volkswagen AG,Volkswagon,1,positive,llm,0.6146,1,,1,reused
p0680,"The Home Depot, Inc.",Home Depot,1,positive,llm,0.9467,1,0.99,1,new
p0681,American Electric Power,Amazon,0,easy_negative,llm,0.2305,0,,0,reused
p0682,LOreal,L'Oréal,1,positive,llm,0.5970,1,,1,reused
p0683,Deutsche Bank AG,First Republic Bank,0,hard_negative,llm,0.4364,0,,0,reused
p0684,"Tesla, Inc.","Tesla Motors, Inc.",1,positive,llm,0.9356,1,,1,reused
p0685,"Tesla Motors, Inc.",Tesla,1,positive,llm,0.9429,1,,1,reused
p0686,"Salesforce.com, Inc.",CRM,1,positive,auto_reject,0.0000,,,0,
p0687,First Solar,First Republic Bank,0,hard_negative,llm,0.3019,0,,0,reused
p0688,Johnson & Johnson,"S. C. Johnson & Son, Inc.",0,hard_negative,llm,0.8843,0,,0,reused
p0689,TSMC,TSM,1,positive,llm,0.8500,1,,1,reused
p0690,General Motors,Tata Motors Limited,0,hard_negative,llm,0.5293,0,,0,reused
p0691,General Mills,GIS,1,positive,llm,0.2479,1,,1,reused
p0692,"Advanced Micro Devices, Inc.",Advanced Micro Devices,1,positive,auto_accept,0.9909,,,1,
p0693,Toyota Motor Corp,Toyota,1,positive,llm,0.9282,1,,1,reused
p0694,General Electric Company,"American Electric Power Company, Inc.",0,hard_negative,llm,0.5609,0,,0,reused
p0695,Fiat Chrysler Automobiles,Volkswagen Aktiengesellschaft,0,easy_negative,llm,0.2311,0,,0,reused
p0696,"Salesforce, Inc.",CRM,1,positive,auto_reject,0.0000,,,0,
p0697,JPMorgan Chase & Co.,JP Morgan,1,positive,llm,0.7408,1,,1,reused
p0698,PFE,Johnson Controls International plc,0,easy_negative,auto_reject,0.0000,,,0,
p0699,Allianz SE,Allianz,1,positive,llm,0.9020,1,0.99,1,new
p0700,Deutsche Bank,Bank of China Limited,0,hard_negative,llm,0.4281,0,,0,reused
p0701,Merck and Co,Merck KGaA,0,hard_negative,llm,0.8191,0,,0,reused
p0702,Nestlé S.A.,Nestle,1,positive,llm,0.8188,1,,1,reused
p0703,Samsung Elec,Samsung Heavy Industries,0,hard_negative,llm,0.7032,0,,0,reused
p0704,Tata Steel Limited,CVX,0,easy_negative,auto_reject,0.0329,,,0,
p0705,GSK plc,GlaxoSmithKline,1,positive,llm,0.8500,1,,1,reused
p0706,HSBC Holdings plc,Oracle Corp.,0,easy_negative,llm,0.1736,0,,0,reused
p0707,American Airlines,American Electric Power,0,hard_negative,llm,0.4194,0,,0,reused
p0708,TSM,Unilever PLC,0,easy_negative,auto_reject,0.0113,,,0,
p0709,The Procter & Gamble Company,Proctor & Gamble,1,positive,llm,0.8728,1,,1,reused
p0710,Airbus SE,Boeing,0,easy_negative,llm,0.2486,0,,0,reused
p0711,Salesforce,CRM,1,positive,auto_reject,0.0000,,,0,
p0712,Oracle Corp.,Oracle,1,positive,llm,0.9488,1,0.99,1,new
p0713,Coca Cola,KO,1,positive,llm,0.2731,1,,1,reused
p0714,General Mills,Royal Bank of Scotland Group,0,easy_negative,llm,0.1815,0,0.99,0,new
p0715,GM,Pepsi,0,easy_negative,auto_reject,0.0000,,,0,
p0716,Microsoft Corp.,Microsft,1,positive,llm,0.4697,1,,1,reused
p0717,L'Oreal,LOreal,1,positive,llm,0.5650,1,,1,reused
p0718,PJSC Gazprom,Газпром,1,positive,llm,0.8311,1,,1,reused
p0719,"Hitachi, Ltd.",Hitachi,1,positive,auto_accept,0.9781,,,1,
p0720,Mastercard,MA,1,positive,llm,0.2597,1,,1,reused
p0721,Procter and Gamble,P&G,1,positive,llm,0.7114,1,,1,reused
p0722,Morgan Stanley,MS,1,positive,llm,0.9200,1,,1,reused
p0723,AstraZeneca,AZN,1,positive,llm,0.8500,1,,1,reused
p0724,Unilever,Unilever N.V.,1,positive,auto_accept,0.9559,,,1,
p0725,Crédit Suisse,Crédit Agricole,0,hard_negative,llm,0.6311,0,,0,reused
p0726,Genral Electric,"American Electric Power Company, Inc.",0,hard_negative,llm,0.3811,0,,0,reused
p0727,Royal Dutch Shell,Royal Bank,0,hard_negative,llm,0.3356,0,,0,reused
p0728,"PepsiCo, Inc.",PEP,1,positive,llm,0.8500,1,,1,reused
p0729,Airbus,BP p.l.c.,0,easy_negative,auto_reject,0.0942,,,0,
p0730,UBS Group AG,UBS,1,positive,llm,0.7928,1,,1,reused
p0731,Goldman Sachs,GS,1,positive,llm,0.9200,1,,1,reused
p0732,JPMorgan Chase & Co.,J.P. Morgan,1,positive,llm,0.6536,1,,1,reused
p0733,Lincoln National Corporation,"Lincoln Electric Holdings, Inc.",0,hard_negative,llm,0.7022,0,,0,reused
p0734,American Express,"American Electric Power Company, Inc.",0,hard_negative,llm,0.4230,0,,0,reused
p0735,Volkswagen Aktiengesellschaft,VW,1,positive,llm,0.8570,1,,1,reused
p0736,3M,MMM,1,positive,llm,0.6785,1,,1,reused
p0737,Morgan Stanley,Morgan Stanley & Co.,1,positive,llm,0.9478,1,0.95,1,new
p0738,Stellantis,Ford,0,easy_negative,llm,0.3898,0,,0,reused
p0739,American Express,Amex,1,positive,llm,0.6678,1,,1,reused
p0740,Alibaba Group Holding Limited,Alibaba Group,1,positive,llm,0.9158,1,0.99,1,new
p0741,L'Oréal,"The Goldman Sachs Group, Inc.",0,easy_negative,auto_reject,0.0384,,,0,
p0742,The Coca-Cola Company,KO,1,positive,llm,0.2614,1,,1,reused
p0743,Hewlett Packard,HPQ,1,positive,llm,0.6069,0,,0,reused
p0744,Bank of America,Royal Bank of Scotland Group,0,hard_negative,llm,0.3074,0,,0,reused
p0745,Samsung Electronics,삼성전자,1,positive,llm,0.7677,1,,1,reused
p0746,Airbus,EADS,1,positive,llm,0.6588,1,,1,reused
p0747,Credit Suisse Group AG,Credit Agricole,0,hard_negative,llm,0.6324,0,,0,reused
p0748,Credit Suisse Group AG,Crédit Suisse,1,positive,llm,0.8713,1,0.99,1,new
p0749,"Cisco Systems, Inc.",Cisco,1,positive,llm,0.8800,1,,1,reused
p0750,Toyota Motor Corp,Ford Motor Company,0,hard_negative,llm,0.5960,0,,0,reused
p0751,Deutsche Bank,Union Bank of Switzerland,0,hard_negative,llm,0.4910,0,,0,reused
p0752,Procter & Gamble Co.,Netflix,0,easy_negative,auto_reject,0.0020,,,0,
p0753,McDonalds,"Delta Electronics, Inc.",0,easy_negative,auto_reject,0.0000,,,0,
p0754,General Electric Co.,"Lincoln Electric Holdings, Inc.",0,hard_negative,llm,0.5452,0,,0,reused
p0755,General Motors,"General Mills, Inc.",0,hard_negative,llm,0.6470,0,,0,reused
p0756,General Electric Company,GE,1,positive,llm,0.9200,1,,1,reused
p0757,Credit Agricole,A.P. Møller – Mærsk,0,easy_negative,auto_reject,0.0000,,,0,
p0758,Crédit Suisse,Crédit Agricole S.A.,0,hard_negative,llm,0.6159,0,,0,reused
p0759,LVMH,AIG,0,easy_negative,auto_reject,0.0000,,,0,
p0760,Visa,V,1,positive,llm,0.4258,1,,1,reused
p0761,Procter & Gamble Co.,P&G,1,positive,llm,0.7011,1,,1,reused
p0762,Roche Holding AG,F. Hoffmann-La Roche,1,positive,llm,0.7971,1,,1,reused
p0763,Google LLC,Google,1,positive,auto_accept,0.9738,,,1,
p0764,First Republic Bank,First Republic,1,positive,llm,0.7804,1,,1,reused
p0765,Tata Consultancy Services,Tata Motors Limited,0,hard_negative,llm,0.6073,0,,0,reused
p0766,Union Bank of Switzerland,First Republic Bank,0,hard_negative,llm,0.3904,0,,0,reused
p0767,Bank of America,First Republic Bank,0,hard_negative,llm,0.4823,0,,0,reused
p0768,"Delta Air Lines, Inc.","Delta Electronics, Inc.",0,hard_negative,llm,0.6511,0,,0,reused
p0769,GOOGL,Merck and Co,0,easy_negative,auto_reject,0.0000,,,0,
p0770,Walmart Inc.,Wal Mart,1,positive,auto_accept,0.9721,,,1,
p0771,General Electric Co.,General Dynamics Corporation,0,hard_negative,llm,0.6353,0,,0,reused
p0772,Tata Consultancy Services,Tata Steel,0,hard_negative,llm,0.6565,0,,0,reused
p0773,S&P Global Inc.,S&P Global,1,positive,auto_accept,0.9717,,,1,
p0774,SAP SE,McDonalds,0,easy_negative,auto_reject,0.0000,,,0,
p0775,Walmart Inc.,WMT,1,positive,llm,0.8500,1,,1,reused
p0776,Merck KGaA,E. Merck,1,positive,llm,0.8764,1,,1,reused
p0777,"The Goldman Sachs Group, Inc.",GS,1,positive,llm,0.9200,1,,1,reused
p0778,American Airlines Group Inc.,"American International Group, Inc.",0,hard_negative,llm,0.7193,0,,0,reused
p0779,Microsoft Corporation,Microsoft Corp.,1,positive,auto_accept,0.9859,,,1,
p0780,"Tesla Motors, Inc.",Tata Motors Limited,0,hard_negative,llm,0.6536,0,,0,reused
p0781,"PepsiCo, Inc.",Pepsi,1,positive,auto_accept,0.9682,,,1,
p0782,BMO Financial Group,Lincoln Financial Group,0,hard_negative,llm,0.4304,0,,0,reused
p0783,Royal Bank,Royal Bank of Scotland Group,0,hard_negative,llm,0.8039,0,,0,reused
p0784,Pepsi,PEP,1,positive,llm,0.8500,1,,1,reused
p0785,Verizon Communications Inc.,Verizon,1,positive,llm,0.9373,1,,1,reused
p0786,"NIKE, Inc.",Nike Inc,1,positive,llm,0.6506,1,0.99,1,new
p0787,Sony Group Corporation,Sony Corporation,1,positive,auto_accept,0.9595,,,1,
p0788,Deutsche Bank,DB,1,positive,llm,0.9200,1,,1,reused
p0789,Deutsche Bank,Deutsche Post AG,0,hard_negative,llm,0.4998,0,,0,reused
p0790,LVMH Moët Hennessy Louis Vuitton,Minnesota Mining and Manufacturing,0,easy_negative,llm,0.1780,0,0.99,0,new
p0791,Boeing,BA,1,positive,llm,0.5548,1,,1,reused
p0792,Johnson & Johnson,Johnson Controls,0,hard_negative,llm,0.7767,0,,0,reused
p0793,"Amazon.com, Inc.",Amazon.com,1,positive,auto_accept,0.9854,,,1,
p0794,GOOGL,Alibaba,0,easy_negative,auto_reject,0.0818,,,0,
p0795,Novartis AG,3M Company,0,easy_negative,auto_reject,0.0649,,,0,
p0796,Société des Produits Nestlé,Airbus SE,0,easy_negative,auto_reject,0.0914,,,0,
p0797,Hewlett-Packard,Hewlett Packard Enterprise Company,0,hard_negative,llm,0.9495,0,,0,reused
p0798,Deutsche Bank AG,Royal Bank of Scotland Group,0,hard_negative,llm,0.2887,0,,0,reused
p0799,International Business Machines Corporation,Johnson Controls International plc,0,hard_negative,llm,0.2276,0,,0,reused
p0800,Oracle Corp.,Verizon,0,easy_negative,llm,0.2188,0,,0,reused
p0801,"Wal-Mart Stores, Inc.",WMT,1,positive,llm,0.4044,1,,1,reused
p0802,HP Inc.,HPQ,1,positive,llm,0.7330,1,,1,reused
p0803,PepsiCo,PEP,1,positive,llm,0.8500,1,,1,reused
p0804,Merck Group,E. Merck,1,positive,llm,0.9032,1,,1,reused
p0805,Costco Wholesale Corporation,Costco,1,positive,llm,0.8762,1,,1,reused
p0806,Boeing Co,Boeing,1,positive,llm,0.9499,1,0.99,1,new
p0807,McDonald's,MCD,1,positive,llm,0.8500,1,,1,reused
p0808,TotalEnergies,VW,0,easy_negative,auto_reject,0.0026,,,0,
p0809,Advanced Micro Devices,XOM,0,easy_negative,llm,0.1161,0,0.99,0,new
p0810,"Delta Air Lines, Inc.",DAL,1,positive,llm,0.9200,1,,1,reused
p0811,"The Home Depot, Inc.",SC Johnson,0,easy_negative,llm,0.1510,0,,0,reused
p0812,Genral Motors,Genral Electric,0,hard_negative,llm,0.8156,0,,0,reused
p0813,MA,"Salesforce.com, Inc.",0,easy_negative,auto_reject,0.0000,,,0,
p0814,Novartis International AG,American International Group,0,hard_negative,auto_reject,0.0157,,,0,
p0815,Deutsche Bank AG,Bank of China Limited,0,hard_negative,llm,0.3824,0,,0,reused
p0816,The Coca-Cola Company,Coca Cola,1,positive,auto_accept,0.9770,,,1,
p0817,General Motors,General Electric Co.,0,hard_negative,llm,0.5513,0,,0,reused
p0818,"United Airlines Holdings, Inc.",American Airlines Group Inc.,0,hard_negative,llm,0.6122,0,,0,reused
p0819,Honda Motor,McDonald's Corporation,0,easy_negative,llm,0.2369,0,,0,reused
p0820,Saudi Arabian Oil Company,Aramco,1,positive,llm,0.5187,1,,1,reused
p0821,"Delta Air Lines, Inc.",Delta Air Lines,1,positive,auto_accept,0.9932,,,1,
p0822,"S. C. Johnson & Son, Inc.",Honda Motor,0,easy_negative,auto_reject,0.0000,,,0,
p0823,Tata Consultancy Services,Tata Steel Limited,0,hard_negative,llm,0.6569,0,,0,reused
p0824,Johnson Controls International plc,"S. C. Johnson & Son, Inc.",0,hard_negative,llm,0.6668,0,,0,reused
p0825,General Motors Company,General Electric Company,0,hard_negative,llm,0.6123,0,,0,reused
p0826,"Hitachi, Ltd.",日立製作所,1,positive,llm,0.6263,1,1.0,1,new
p0827,Tata Steel Limited,Tata Steel,1,positive,auto_accept,0.9608,,,1,
p0828,GlaxoSmithKline plc,GSK,1,positive,llm,0.8500,1,,1,reused
p0829,"Samsung Electronics Co., Ltd.",Delta Electronics,0,hard_negative,llm,0.4025,0,,0,reused
p0830,RBC,Royal Bank,1,positive,llm,0.5324,1,,1,reused
p0831,Microsoft Corporation,Microsft,1,positive,llm,0.4755,1,,1,reused
p0832,Verizon Communications Inc.,VZ,1,positive,llm,0.3538,1,1.0,1,new
p0833,General Electric Co.,"American Electric Power Company, Inc.",0,hard_negative,llm,0.5964,0,,0,reused
p0834,Toyota Motor Corporation,"Honda Motor Co., Ltd.",0,hard_negative,llm,0.4891,0,,0,reused
p0835,International Business Machines Corporation,Chevron Corporation,0,easy_negative,llm,0.1323,0,1.0,0,new
p0836,AP Moller Maersk,A.P. Møller – Mærsk,1,positive,llm,0.7143,1,,1,reused
p0837,American Telephone & Telegraph,"American Electric Power Company, Inc.",0,hard_negative,llm,0.4320,0,,0,reused
p0838,Exxon,Gazprom,0,easy_negative,llm,0.3167,0,,0,reused
p0839,Ford Motor Company,Honda Motor,0,hard_negative,llm,0.5148,0,,0,reused
p0840,Cisco Systems,CSCO,1,positive,llm,0.8500,1,,1,reused
p0841,I.B.M.,Internationl Business Machines,1,positive,llm,0.6889,1,,1,reused
p0842,Bank of America,Crédit Suisse,0,easy_negative,llm,0.2165,0,1.0,0,new
p0843,American Express,American Airlines Group Inc.,0,hard_negative,llm,0.6070,0,,0,reused
p0844,"Apple Computer, Inc.",UBS,0,easy_negative,llm,0.1213,0,,0,reused
p0845,Volkswagen Aktiengesellschaft,Volkswagon,1,positive,llm,0.6223,1,,1,reused
p0846,Wal Mart,UnitedHealth Group,0,easy_negative,llm,0.1286,0,1.0,0,new
p0847,General Mills,General Dynamics,0,hard_negative,llm,0.5447,0,,0,reused
p0848,"American International Group, Inc.",Johnson Controls International plc,0,hard_negative,llm,0.2402,0,,0,reused
p0849,L'Oréal S.A.,L'Oréal,1,positive,auto_accept,0.9670,,,1,
p0850,Honda Motor,Verizon Communications Inc.,0,easy_negative,auto_reject,0.0783,,,0,
p0851,Toyota Motor Corporation,Honda Motor,0,hard_negative,llm,0.4884,0,,0,reused
p0852,GSK plc,GlaxoSmithKline plc,1,positive,llm,0.8500,1,,1,reused
p0853,"Wal-Mart Stores, Inc.",Wal Mart,1,positive,llm,0.9398,1,,1,reused
p0854,International Business Machines Corporation,"American International Group, Inc.",0,hard_negative,llm,0.2909,0,,0,reused
p0855,JPMorgan Chase & Co.,"Salesforce.com, Inc.",0,easy_negative,auto_reject,0.0581,,,0,
p0856,Johnson Controls,SC Johnson,0,hard_negative,llm,0.7511,0,,0,reused
p0857,SAP AG,KO,0,easy_negative,auto_reject,0.0000,,,0,
p0858,ASML Holding N.V.,ASML,1,positive,llm,0.7905,1,,1,reused
p0859,Bank of America,BofA,1,positive,llm,0.4867,1,,1,reused
p0860,Genral Motors,Tata Motors Limited,0,hard_negative,llm,0.3625,0,,0,reused
p0861,"American International Group, Inc.",AIG,1,positive,llm,0.6832,1,,1,reused
p0862,Anheuser-Busch InBev SA/NV,AB InBev,1,positive,llm,0.8149,1,,1,reused
p0863,J.P. Morgan,Morgan Stanley & Co.,0,hard_negative,llm,0.6506,0,,0,reused
p0864,Bank of China,First Republic Bank,0,hard_negative,llm,0.4544,0,,0,reused
p0865,3M Company,3M,1,positive,llm,0.8679,1,,1,reused
p0866,"Facebook, Inc.",META,1,positive,auto_reject,0.0973,,,0,
p0867,General Motors Company,"General Mills, Inc.",0,hard_negative,llm,0.6765,0,,0,reused
p0868,Johnson & Johnson,Johnson and Johnson,1,positive,auto_accept,0.9936,,,1,
p0869,3M Company,Minnesota Mining and Manufacturing,1,positive,llm,0.6695,1,,1,reused
p0870,Chevron Corporation,Chevron,1,positive,auto_accept,0.9562,,,1,
p0871,UBS,Coca-Cola Co,0,easy_negative,auto_reject,0.0000,,,0,
p0872,The Procter & Gamble Company,Moet Hennessy Louis Vuitton,0,easy_negative,auto_reject,0.0035,,,0,
p0873,Apple Inc.,BAC,0,easy_negative,llm,0.2020,0,1.0,0,new
p0874,Johnson Controls,NatWest Group plc,0,easy_negative,llm,0.1642,0,1.0,0,new
p0875,I.B.M.,UNH,0,easy_negative,auto_reject,0.0116,,,0,
p0876,Merck Sharp & Dohme,Merck KGaA,0,hard_negative,llm,0.5817,0,,0,reused
p0877,General Motors Company,Tata Motors,0,hard_negative,llm,0.5271,0,,0,reused
p0878,BP p.l.c.,BP,1,positive,llm,0.8965,1,,1,reused
p0879,A.P. Moller-Maersk A/S,A.P. Møller – Mærsk,1,positive,llm,0.7660,1,,1,reused
p0880,DHL Group,Bank of America,0,easy_negative,auto_reject,0.0354,,,0,
p0881,Alibaba,BABA,1,positive,llm,0.3566,1,,1,reused
p0882,Samsung Electronics,"Delta Electronics, Inc.",0,hard_negative,llm,0.4019,0,,0,reused
p0883,Royal Bank of Canada,First Republic Bank,0,hard_negative,llm,0.4416,0,,0,reused
p0884,UBS,Union Bank of Switzerland,1,positive,llm,0.9200,1,,1,reused
p0885,Lincoln Electric,Honda Motor,0,easy_negative,auto_reject,0.0000,,,0,
p0886,Toyota Motor Corp,トヨタ自動車,1,positive,llm,0.8169,1,,1,reused
p0887,JP Morgan,Morgan Stanley,0,hard_negative,llm,0.7069,0,,0,reused
p0888,Standard Chartered,Standard & Poor's,0,hard_negative,llm,0.7104,0,,0,reused
p0889,Mercedes-Benz Group AG,Mercedes Benz,1,positive,llm,0.8760,1,,1,reused
p0890,Berkshire,BRK.A,1,positive,llm,0.3741,1,,1,reused
p0891,"Tesla Motors, Inc.",TSLA,1,positive,llm,0.8500,1,,1,reused
p0892,Lincoln National Corporation,Lincoln Electric,0,hard_negative,llm,0.7781,0,,0,reused
p0893,Alphabet Inc.,GOOGL,1,positive,llm,0.3393,1,,1,reused
p0894,AEP,Nestle,0,easy_negative,llm,0.1026,0,1.0,0,new
p0895,Bank of America,BAC,1,positive,llm,0.5350,1,,1,reused
p0896,Costco,COST,1,positive,llm,0.8500,1,,1,reused
p0897,Amazon,Amazon.com,1,positive,auto_accept,0.9762,,,1,
p0898,Exxon,McDonalds,0,easy_negative,auto_reject,0.0000,,,0,
p0899,I.B.M.,IBM Corp.,1,positive,llm,0.9200,1,,1,reused
p0900,"Merck & Co., Inc.",E. Merck,0,hard_negative,llm,0.8722,0,,0,reused
p0901,Sony Group Corporation,Aple Inc,0,easy_negative,llm,0.1387,0,0.95,0,new
p0902,Intel Corp,INTC,1,positive,llm,0.4749,1,,1,reused
p0903,United Airlines,American Airlines Group Inc.,0,hard_negative,llm,0.5754,0,,0,reused
p0904,Mastercard Incorporated,MA,1,positive,llm,0.2587,1,,1,reused
p0905,"Samsung Electronics Co., Ltd.",삼성전자,1,positive,llm,0.7486,1,,1,reused
p0906,"Salesforce.com, Inc.",Salesforce,1,positive,auto_accept,0.9763,,,1,
p0907,"United Airlines Holdings, Inc.","United Parcel Service, Inc.",0,hard_negative,llm,0.5319,0,,0,reused
p0908,Sony Corporation,GlaxoSmithKline,0,easy_negative,auto_reject,0.0156,,,0,
p0909,Alphabet Inc.,Alphabet,1,positive,auto_accept,0.9714,,,1,
p0910,"Samsung Electronics Co., Ltd.","Samsung Heavy Industries Co., Ltd.",0,hard_negative,llm,0.7392,0,,0,reused
p0911,Merck and Co,Merck Sharp & Dohme,1,positive,llm,0.6987,1,,1,reused
p0912,"Hitachi, Ltd.",UBS Group AG,0,easy_negative,llm,0.1287,0,1.0,0,new
p0913,Alibaba Group Holding Limited,Alibaba,1,positive,llm,0.8456,1,1.0,1,new
p0914,NatWest Group plc,Royal Bank of Scotland Group,1,positive,llm,0.3437,1,,1,reused
p0915,JPMorgan Chase & Co.,American Express Company,0,easy_negative,llm,0.4350,0,,0,reused
p0916,"Salesforce.com, Inc.",American Electric Power,0,easy_negative,auto_reject,0.0000,,,0,
p0917,PepsiCo,Pepsi,1,positive,auto_accept,0.9579,,,1,
p0918,L'Oreal,Total S.A.,0,easy_negative,llm,0.2208,0,,0,reused
p0919,AstraZeneca,Alphabet Inc.,0,easy_negative,auto_reject,0.0181,,,0,
p0920,Samsung Electronics,HSBC,0,easy_negative,llm,0.1248,0,1.0,0,new
p0921,AT&T,A T & T,1,positive,llm,0.8490,1,,1,reused
p0922,Airbus SE,Airbus,1,positive,auto_accept,0.9508,,,1,
p0923,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise,1,positive,auto_accept,0.9892,,,1,
p0924,Deutsche Bank AG,DB,1,positive,llm,0.9200,1,,1,reused
p0925,Airbus SE,EADS,1,positive,llm,0.6102,1,,1,reused
p0926,"United Airlines Holdings, Inc.",United Air Lines,1,positive,llm,0.8826,1,,1,reused
p0927,Nike,Nike Inc,1,positive,auto_accept,0.9763,,,1,
p0928,"Salesforce, Inc.",Salesforce,1,positive,auto_accept,0.9831,,,1,
p0929,Gazprom,OAO Gazprom,1,positive,llm,0.8673,1,1.0,1,new
p0930,J.P. Morgan,Morgan Stanley,0,hard_negative,llm,0.6582,0,,0,reused
p0931,Nestlé S.A.,UPS,0,easy_negative,auto_reject,0.0000,,,0,
p0932,General Motors Company,GM,1,positive,llm,0.9200,1,,1,reused
p0933,Crédit Agricole S.A.,Crédit Agricole,1,positive,llm,0.9482,1,0.95,1,new
p0934,Toyota Motor Corporation,Ford Motor Company,0,hard_negative,llm,0.5790,0,,0,reused
p0935,Merck Sharp & Dohme,MSD,1,positive,llm,0.9200,1,,1,reused
p0936,"United Parcel Service, Inc.","The Home Depot, Inc.",0,easy_negative,llm,0.3678,0,,0,reused
p0937,General Electric Company,"Lincoln Electric Holdings, Inc.",0,hard_negative,llm,0.4931,0,,0,reused
p0938,"United Airlines Holdings, Inc.",United Parcel Service,0,hard_negative,llm,0.5205,0,,0,reused
p0939,Tata Consultancy Services Limited,Tata Steel Limited,0,hard_negative,llm,0.7163,0,,0,reused
p0940,"American Electric Power Company, Inc.",AEP,1,positive,llm,0.9200,1,,1,reused
p0941,Airbus SE,Bank of China Limited,0,easy_negative,auto_reject,0.0000,,,0,
p0942,Meta,META,1,positive,llm,0.7250,1,1.0,1,new
p0943,First Solar,First Republic,0,hard_negative,llm,0.4613,0,,0,reused
p0944,General Electric Company,"General Mills, Inc.",0,hard_negative,llm,0.5517,0,,0,reused
p0945,Mercedes-Benz Group AG,Mercedes-Benz,1,positive,llm,0.9274,1,,1,reused
p0946,KO,SAP SE,0,easy_negative,auto_reject,0.0000,,,0,
p0947,Bank of America,Bank of China,0,hard_negative,llm,0.4799,0,,0,reused
p0948,MasterCard,Hewlett-Packard,0,easy_negative,auto_reject,0.0136,,,0,
