pair_id,name_a,name_b,label,pair_type,route,baseline_score,llm_same,llm_confidence,final_pred,source
p0631,UBS Group AG,S&P Global,0,easy_negative,llm,0.1527,0,1.0,0,new
p0632,日立製作所,MSFT,0,easy_negative,auto_reject,0.0000,,,0,
p0633,Bank of America Corporation,BAC,1,positive,llm,0.5741,1,1.0,1,new
p0634,Johnson & Johnson,Johnson Controls International plc,0,hard_negative,llm,0.5315,0,,0,reused
p0635,Union Bank of Switzerland,Bank of China,0,hard_negative,llm,0.2407,0,,0,reused
p0636,Berkshire Hathaway Inc.,Berkshire Hathaway,1,positive,auto_accept,0.9918,,,1,
p0637,Taiwan Semiconductor Manufacturing Company Limited,Taiwan Semiconductor,1,positive,llm,0.9309,1,,1,reused
p0638,Bayerische Motoren Werke AG,JPMorgan Chase & Co.,0,easy_negative,llm,0.1283,0,1.0,0,new
p0639,American Telephone & Telegraph,American International Group,0,hard_negative,llm,0.2218,0,,0,reused
p0640,Nestle,Société des Produits Nestlé,1,positive,auto_accept,0.9707,,,1,
p0641,American Express,AXP,1,positive,llm,0.4040,1,1.0,1,new
p0642,Amazon.com,AMZN,1,positive,llm,0.8500,1,,1,reused
p0643,The Procter & Gamble Company,P&G,1,positive,llm,0.9283,1,1.0,1,new
p0644,AstraZeneca,Royal Bank of Scotland Group,0,easy_negative,auto_reject,0.0000,,,0,
p0645,American International Group,Johnson Controls International plc,0,hard_negative,auto_reject,0.0934,,,0,
p0646,General Electric Co.,Lincoln Electric,0,hard_negative,llm,0.4212,0,,0,reused
p0647,Bank of China Limited,Bank of China,1,positive,llm,0.9289,1,0.99,1,new
p0648,Apple Inc.,AAPL,1,positive,llm,0.6955,1,,1,reused
p0649,Credit Suisse Group AG,NVDA,0,easy_negative,auto_reject,0.0008,,,0,
p0650,Taiwan Semiconductor,TSM,1,positive,llm,0.5717,1,0.95,1,new
p0651,American Express,American Electric Power,0,hard_negative,llm,0.3221,0,,0,reused
p0652,Total S.A.,Total,1,positive,auto_accept,0.9639,,,1,
p0653,Walmart Inc.,"Wal-Mart Stores, Inc.",1,positive,auto_accept,0.9626,,,1,
p0654,Exxon Mobil Corporation,XOM,1,positive,llm,0.4404,1,1.0,1,new
p0655,Samsung Heavy Industries,Apple,0,easy_negative,llm,0.2121,0,1.0,0,new
p0656,McDonald's Corporation,McDonald's,1,positive,auto_accept,0.9949,,,1,
p0657,A.P. Moller-Maersk A/S,Proctor & Gamble,0,easy_negative,llm,0.1434,0,1.0,0,new
p0658,Samsung Electronics,Delta Electronics,0,hard_negative,llm,0.1742,0,,0,reused
p0659,HSBC Holdings plc,HSBC,1,positive,llm,0.9447,1,1.0,1,new
p0660,AstraZeneca,Astra Zeneca,1,positive,llm,0.7292,1,,1,reused
p0661,"Salesforce.com, Inc.",Crédit Agricole S.A.,0,easy_negative,auto_reject,0.0135,,,0,
p0662,NVIDIA Corporation,Nvidia Corp,1,positive,auto_accept,0.9977,,,1,
p0663,Tata Motors,Tata Steel,0,hard_negative,llm,0.7310,0,,0,reused
p0664,General Electric Co.,General Mills,0,hard_negative,llm,0.2880,0,,0,reused
p0665,General Electric Company,General Electric Co.,1,positive,auto_accept,0.9907,,,1,
p0666,Credit Agricole,Crédit Agricole,1,positive,auto_accept,1.0000,,,1,
p0667,Tata Consultancy Services Limited,Tata Motors Limited,0,hard_negative,llm,0.4803,0,,0,reused
p0668,Procter and Gamble,Proctor & Gamble,1,positive,auto_accept,0.9511,,,1,
p0669,AllianceBernstein Holding L.P.,AllianceBernstein,1,positive,llm,0.9378,1,0.99,1,new
p0670,GSK,Lincoln Financial Group,0,easy_negative,auto_reject,0.0000,,,0,
p0671,"United Airlines Holdings, Inc.",UAL,1,positive,llm,0.5869,1,1.0,1,new
p0672,Taiwan Semiconductor Manufacturing Company Limited,Minnesota Mining and Manufacturing,0,hard_negative,llm,0.1023,0,,0,reused
p0673,MasterCard,MA,1,positive,llm,0.1026,1,,1,reused
p0674,"General Mills, Inc.",General Dynamics,0,hard_negative,llm,0.2065,0,,0,reused
p0675,HSBC Holdings plc,Shell plc,0,easy_negative,auto_reject,0.0000,,,0,
p0676,Citi,Credit Agricole,0,easy_negative,llm,0.1073,0,1.0,0,new
p0677,Deutsche Post AG,DHL Group,1,positive,llm,0.5276,1,0.95,1,new
p0678,General Motors Company,General Mills,0,hard_negative,llm,0.4426,0,,0,reused
p0679,Volkswagen AG,Volkswagon,1,positive,llm,0.5392,1,,1,reused
p0680,"The Home Depot, Inc.",Home Depot,1,positive,auto_accept,0.9825,,,1,
p0681,American Electric Power,Amazon,0,easy_negative,llm,0.1026,0,1.0,0,new
p0682,LOreal,L'Oréal,1,positive,llm,0.2520,1,,1,reused
p0683,Deutsche Bank AG,First Republic Bank,0,hard_negative,llm,0.1982,0,,0,reused
p0684,"Tesla, Inc.","Tesla Motors, Inc.",1,positive,llm,0.9431,1,,1,reused
p0685,"Tesla Motors, Inc.",Tesla,1,positive,llm,0.9204,1,,1,reused
p0686,"Salesforce.com, Inc.",CRM,1,positive,auto_reject,0.0000,,,0,
p0687,First Solar,First Republic Bank,0,hard_negative,llm,0.3971,0,,0,reused
p0688,Johnson & Johnson,"S. C. Johnson & Son, Inc.",0,hard_negative,llm,0.6109,0,,0,reused
p0689,TSMC,TSM,1,positive,llm,0.8500,1,,1,reused
p0690,General Motors,Tata Motors Limited,0,hard_negative,llm,0.2562,0,,0,reused
p0691,General Mills,GIS,1,positive,llm,0.1219,1,0.95,1,new
p0692,"Advanced Micro Devices, Inc.",Advanced Micro Devices,1,positive,auto_accept,0.9940,,,1,
p0693,Toyota Motor Corp,Toyota,1,positive,auto_accept,0.9740,,,1,
p0694,General Electric Company,"American Electric Power Company, Inc.",0,hard_negative,llm,0.3984,0,,0,reused
p0695,Fiat Chrysler Automobiles,Volkswagen Aktiengesellschaft,0,easy_negative,llm,0.1821,0,1.0,0,new
p0696,"Salesforce, Inc.",CRM,1,positive,auto_reject,0.0000,,,0,
p0697,JPMorgan Chase & Co.,JP Morgan,1,positive,llm,0.9335,1,,1,reused
p0698,PFE,Johnson Controls International plc,0,easy_negative,auto_reject,0.0729,,,0,
p0699,Allianz SE,Allianz,1,positive,auto_accept,0.9935,,,1,
p0700,Deutsche Bank,Bank of China Limited,0,hard_negative,llm,0.1154,0,,0,reused
p0701,Merck and Co,Merck KGaA,0,hard_negative,llm,0.9418,0,0.99,0,new
p0702,Nestlé S.A.,Nestle,1,positive,auto_accept,0.9947,,,1,
p0703,Samsung Elec,Samsung Heavy Industries,0,hard_negative,llm,0.6521,0,,0,reused
p0704,Tata Steel Limited,CVX,0,easy_negative,auto_reject,0.0123,,,0,
p0705,GSK plc,GlaxoSmithKline,1,positive,llm,0.9272,1,,1,reused
p0706,HSBC Holdings plc,Oracle Corp.,0,easy_negative,llm,0.2607,0,0.99,0,new
p0707,American Airlines,American Electric Power,0,hard_negative,llm,0.2638,0,,0,reused
p0708,TSM,Unilever PLC,0,easy_negative,auto_reject,0.0075,,,0,
p0709,The Procter & Gamble Company,Proctor & Gamble,1,positive,auto_accept,0.9502,,,1,
p0710,Airbus SE,Boeing,0,easy_negative,llm,0.1943,0,0.99,0,new
p0711,Salesforce,CRM,1,positive,auto_reject,0.0000,,,0,
p0712,Oracle Corp.,Oracle,1,positive,auto_accept,0.9691,,,1,
p0713,Coca Cola,KO,1,positive,llm,0.1892,1,0.95,1,new
p0714,General Mills,Royal Bank of Scotland Group,0,easy_negative,auto_reject,0.0159,,,0,
p0715,GM,Pepsi,0,easy_negative,auto_reject,0.0000,,,0,
p0716,Microsoft Corp.,Microsft,1,positive,llm,0.2306,1,,1,reused
p0717,L'Oreal,LOreal,1,positive,llm,0.2520,1,,1,reused
p0718,PJSC Gazprom,Газпром,1,positive,llm,0.2181,1,0.99,1,new
p0719,"Hitachi, Ltd.",Hitachi,1,positive,auto_accept,0.9926,,,1,
p0720,Mastercard,MA,1,positive,llm,0.1026,1,,1,reused
p0721,Procter and Gamble,P&G,1,positive,llm,0.9499,1,0.99,1,new
p0722,Morgan Stanley,MS,1,positive,llm,0.9200,1,,1,reused
p0723,AstraZeneca,AZN,1,positive,llm,0.8500,1,,1,reused
p0724,Unilever,Unilever N.V.,1,positive,auto_accept,0.9903,,,1,
p0725,Crédit Suisse,Crédit Agricole,0,hard_negative,llm,0.1895,0,,0,reused
p0726,Genral Electric,"American Electric Power Company, Inc.",0,hard_negative,llm,0.1770,0,,0,reused
p0727,Royal Dutch Shell,Royal Bank,0,hard_negative,llm,0.2345,0,,0,reused
p0728,"PepsiCo, Inc.",PEP,1,positive,llm,0.8500,1,,1,reused
p0729,Airbus,BP p.l.c.,0,easy_negative,auto_reject,0.0953,,,0,
p0730,UBS Group AG,UBS,1,positive,llm,0.9272,1,0.99,1,new
p0731,Goldman Sachs,GS,1,positive,llm,0.9200,1,,1,reused
p0732,JPMorgan Chase & Co.,J.P. Morgan,1,positive,llm,0.8791,1,,1,reused
p0733,Lincoln National Corporation,"Lincoln Electric Holdings, Inc.",0,hard_negative,llm,0.8959,0,,0,reused
p0734,American Express,"American Electric Power Company, Inc.",0,hard_negative,llm,0.3032,0,,0,reused
p0735,Volkswagen Aktiengesellschaft,VW,1,positive,llm,0.7060,1,0.99,1,new
p0736,3M,MMM,1,positive,llm,0.4595,1,0.97,1,new
p0737,Morgan Stanley,Morgan Stanley & Co.,1,positive,auto_accept,0.9922,,,1,
p0738,Stellantis,Ford,0,easy_negative,llm,0.6290,0,0.99,0,new
p0739,American Express,Amex,1,positive,llm,0.7347,1,,1,reused
p0740,Alibaba Group Holding Limited,Alibaba Group,1,positive,auto_accept,0.9876,,,1,
p0741,L'Oréal,"The Goldman Sachs Group, Inc.",0,easy_negative,auto_reject,0.0000,,,0,
p0742,The Coca-Cola Company,KO,1,positive,llm,0.1636,1,0.99,1,new
p0743,Hewlett Packard,HPQ,1,positive,llm,0.6371,0,0.6,0,new
p0744,Bank of America,Royal Bank of Scotland Group,0,hard_negative,auto_reject,0.0000,,,0,
p0745,Samsung Electronics,삼성전자,1,positive,llm,0.4048,1,0.99,1,new
p0746,Airbus,EADS,1,positive,llm,0.8391,1,0.97,1,new
p0747,Credit Suisse Group AG,Credit Agricole,0,hard_negative,llm,0.2053,0,,0,reused
p0748,Credit Suisse Group AG,Crédit Suisse,1,positive,auto_accept,0.9798,,,1,
p0749,"Cisco Systems, Inc.",Cisco,1,positive,auto_accept,0.9807,,,1,
p0750,Toyota Motor Corp,Ford Motor Company,0,hard_negative,llm,0.2344,0,,0,reused
p0751,Deutsche Bank,Union Bank of Switzerland,0,hard_negative,llm,0.2307,0,,0,reused
p0752,Procter & Gamble Co.,Netflix,0,easy_negative,auto_reject,0.0000,,,0,
p0753,McDonalds,"Delta Electronics, Inc.",0,easy_negative,auto_reject,0.0000,,,0,
p0754,General Electric Co.,"Lincoln Electric Holdings, Inc.",0,hard_negative,llm,0.3864,0,,0,reused
p0755,General Motors,"General Mills, Inc.",0,hard_negative,llm,0.4568,0,,0,reused
p0756,General Electric Company,GE,1,positive,llm,0.9344,1,,1,reused
p0757,Credit Agricole,A.P. Møller – Mærsk,0,easy_negative,auto_reject,0.0000,,,0,
p0758,Crédit Suisse,Crédit Agricole S.A.,0,hard_negative,llm,0.1842,0,,0,reused
p0759,LVMH,AIG,0,easy_negative,auto_reject,0.0000,,,0,
p0760,Visa,V,1,positive,llm,0.2926,1,,1,reused
p0761,Procter & Gamble Co.,P&G,1,positive,llm,0.9372,1,0.99,1,new
p0762,Roche Holding AG,F. Hoffmann-La Roche,1,positive,auto_accept,0.9598,,,1,
p0763,Google LLC,Google,1,positive,auto_accept,0.9932,,,1,
p0764,First Republic Bank,First Republic,1,positive,llm,0.4699,1,,1,reused
p0765,Tata Consultancy Services,Tata Motors Limited,0,hard_negative,llm,0.4512,0,,0,reused
p0766,Union Bank of Switzerland,First Republic Bank,0,hard_negative,llm,0.4836,0,,0,reused
p0767,Bank of America,First Republic Bank,0,hard_negative,llm,0.1654,0,,0,reused
p0768,"Delta Air Lines, Inc.","Delta Electronics, Inc.",0,hard_negative,llm,0.7247,0,,0,reused
p0769,GOOGL,Merck and Co,0,easy_negative,auto_reject,0.0000,,,0,
p0770,Walmart Inc.,Wal Mart,1,positive,auto_accept,0.9655,,,1,
p0771,General Electric Co.,General Dynamics Corporation,0,hard_negative,llm,0.5869,0,,0,reused
p0772,Tata Consultancy Services,Tata Steel,0,hard_negative,llm,0.5038,0,,0,reused
p0773,S&P Global Inc.,S&P Global,1,positive,auto_accept,0.9799,,,1,
p0774,SAP SE,McDonalds,0,easy_negative,auto_reject,0.0406,,,0,
p0775,Walmart Inc.,WMT,1,positive,llm,0.8500,1,,1,reused
p0776,Merck KGaA,E. Merck,1,positive,llm,0.9233,1,,1,reused
p0777,"The Goldman Sachs Group, Inc.",GS,1,positive,llm,0.9200,1,,1,reused
p0778,American Airlines Group Inc.,"American International Group, Inc.",0,hard_negative,llm,0.6133,0,,0,reused
p0779,Microsoft Corporation,Microsoft Corp.,1,positive,auto_accept,0.9918,,,1,
p0780,"Tesla Motors, Inc.",Tata Motors Limited,0,hard_negative,llm,0.3198,0,,0,reused
p0781,"PepsiCo, Inc.",Pepsi,1,positive,llm,0.9267,1,,1,reused
p0782,BMO Financial Group,Lincoln Financial Group,0,hard_negative,auto_reject,0.0044,,,0,
p0783,Royal Bank,Royal Bank of Scotland Group,0,hard_negative,llm,0.7462,0,,0,reused
p0784,Pepsi,PEP,1,positive,llm,0.8500,1,,1,reused
p0785,Verizon Communications Inc.,Verizon,1,positive,auto_accept,0.9842,,,1,
p0786,"NIKE, Inc.",Nike Inc,1,positive,auto_accept,0.9977,,,1,
p0787,Sony Group Corporation,Sony Corporation,1,positive,auto_accept,0.9566,,,1,
p0788,Deutsche Bank,DB,1,positive,llm,0.9200,1,,1,reused
p0789,Deutsche Bank,Deutsche Post AG,0,hard_negative,llm,0.4738,0,,0,reused
p0790,LVMH Moët Hennessy Louis Vuitton,Minnesota Mining and Manufacturing,0,easy_negative,auto_reject,0.0000,,,0,
p0791,Boeing,BA,1,positive,llm,0.5631,1,0.99,1,new
p0792,Johnson & Johnson,Johnson Controls,0,hard_negative,llm,0.5976,0,,0,reused
p0793,"Amazon.com, Inc.",Amazon.com,1,positive,auto_accept,0.9876,,,1,
p0794,GOOGL,Alibaba,0,easy_negative,llm,0.4029,0,0.99,0,new
p0795,Novartis AG,3M Company,0,easy_negative,auto_reject,0.0647,,,0,
p0796,Société des Produits Nestlé,Airbus SE,0,easy_negative,auto_reject,0.0000,,,0,
p0797,Hewlett-Packard,Hewlett Packard Enterprise Company,0,hard_negative,llm,0.7986,0,,0,reused
p0798,Deutsche Bank AG,Royal Bank of Scotland Group,0,hard_negative,llm,0.1651,0,,0,reused
p0799,International Business Machines Corporation,Johnson Controls International plc,0,hard_negative,auto_reject,0.0552,,,0,
p0800,Oracle Corp.,Verizon,0,easy_negative,llm,0.1208,0,0.99,0,new
p0801,"Wal-Mart Stores, Inc.",WMT,1,positive,llm,0.4426,1,0.99,1,new
p0802,HP Inc.,HPQ,1,positive,llm,0.8247,1,,1,reused
p0803,PepsiCo,PEP,1,positive,llm,0.8500,1,,1,reused
p0804,Merck Group,E. Merck,1,positive,llm,0.9314,1,,1,reused
p0805,Costco Wholesale Corporation,Costco,1,positive,auto_accept,0.9838,,,1,
p0806,Boeing Co,Boeing,1,positive,auto_accept,0.9811,,,1,
p0807,McDonald's,MCD,1,positive,llm,0.8500,1,,1,reused
p0808,TotalEnergies,VW,0,easy_negative,auto_reject,0.0000,,,0,
p0809,Advanced Micro Devices,XOM,0,easy_negative,auto_reject,0.0959,,,0,
p0810,"Delta Air Lines, Inc.",DAL,1,positive,llm,0.9200,1,,1,reused
p0811,"The Home Depot, Inc.",SC Johnson,0,easy_negative,llm,0.1224,0,0.99,0,new
p0812,Genral Motors,Genral Electric,0,hard_negative,llm,0.9116,0,,0,reused
p0813,MA,"Salesforce.com, Inc.",0,easy_negative,auto_reject,0.0000,,,0,
p0814,Novartis International AG,American International Group,0,hard_negative,auto_reject,0.0000,,,0,
p0815,Deutsche Bank AG,Bank of China Limited,0,hard_negative,auto_reject,0.0958,,,0,
p0816,The Coca-Cola Company,Coca Cola,1,positive,auto_accept,0.9776,,,1,
p0817,General Motors,General Electric Co.,0,hard_negative,llm,0.4184,0,,0,reused
p0818,"United Airlines Holdings, Inc.",American Airlines Group Inc.,0,hard_negative,llm,0.4070,0,,0,reused
p0819,Honda Motor,McDonald's Corporation,0,easy_negative,llm,0.1488,0,0.99,0,new
p0820,Saudi Arabian Oil Company,Aramco,1,positive,llm,0.7742,1,,1,reused
p0821,"Delta Air Lines, Inc.",Delta Air Lines,1,positive,auto_accept,0.9919,,,1,
p0822,"S. C. Johnson & Son, Inc.",Honda Motor,0,easy_negative,auto_reject,0.0000,,,0,
p0823,Tata Consultancy Services,Tata Steel Limited,0,hard_negative,llm,0.5092,0,,0,reused
p0824,Johnson Controls International plc,"S. C. Johnson & Son, Inc.",0,hard_negative,llm,0.6076,0,,0,reused
p0825,General Motors Company,General Electric Company,0,hard_negative,llm,0.3931,0,,0,reused
p0826,"Hitachi, Ltd.",日立製作所,1,positive,auto_reject,0.0000,,,0,
p0827,Tata Steel Limited,Tata Steel,1,positive,auto_accept,0.9963,,,1,
p0828,GlaxoSmithKline plc,GSK,1,positive,llm,0.9102,1,,1,reused
p0829,"Samsung Electronics Co., Ltd.",Delta Electronics,0,hard_negative,llm,0.1762,0,,0,reused
p0830,RBC,Royal Bank,1,positive,llm,0.7185,1,0.85,1,new
p0831,Microsoft Corporation,Microsft,1,positive,llm,0.2104,1,,1,reused
p0832,Verizon Communications Inc.,VZ,1,positive,auto_reject,0.0723,,,0,
p0833,General Electric Co.,"American Electric Power Company, Inc.",0,hard_negative,llm,0.3685,0,,0,reused
p0834,Toyota Motor Corporation,"Honda Motor Co., Ltd.",0,hard_negative,llm,0.2081,0,,0,reused
p0835,International Business Machines Corporation,Chevron Corporation,0,easy_negative,auto_reject,0.0000,,,0,
p0836,AP Moller Maersk,A.P. Møller – Mærsk,1,positive,llm,0.7419,1,,1,reused
p0837,American Telephone & Telegraph,"American Electric Power Company, Inc.",0,hard_negative,llm,0.1837,0,,0,reused
p0838,Exxon,Gazprom,0,easy_negative,llm,0.5734,0,0.99,0,new
p0839,Ford Motor Company,Honda Motor,0,hard_negative,llm,0.1593,0,,0,reused
p0840,Cisco Systems,CSCO,1,positive,llm,0.8500,1,,1,reused
p0841,I.B.M.,Internationl Business Machines,1,positive,llm,0.5911,1,0.99,1,new
p0842,Bank of America,Crédit Suisse,0,easy_negative,auto_reject,0.0119,,,0,
p0843,American Express,American Airlines Group Inc.,0,hard_negative,llm,0.5483,0,,0,reused
p0844,"Apple Computer, Inc.",UBS,0,easy_negative,llm,0.1095,0,0.99,0,new
p0845,Volkswagen Aktiengesellschaft,Volkswagon,1,positive,llm,0.5692,1,,1,reused
p0846,Wal Mart,UnitedHealth Group,0,easy_negative,auto_reject,0.0000,,,0,
p0847,General Mills,General Dynamics,0,hard_negative,llm,0.2087,0,,0,reused
p0848,"American International Group, Inc.",Johnson Controls International plc,0,hard_negative,auto_reject,0.0936,,,0,
p0849,L'Oréal S.A.,L'Oréal,1,positive,auto_accept,0.9837,,,1,
p0850,Honda Motor,Verizon Communications Inc.,0,easy_negative,auto_reject,0.0439,,,0,
p0851,Toyota Motor Corporation,Honda Motor,0,hard_negative,llm,0.1512,0,,0,reused
p0852,GSK plc,GlaxoSmithKline plc,1,positive,llm,0.9246,1,,1,reused
p0853,"Wal-Mart Stores, Inc.",Wal Mart,1,positive,auto_accept,0.9856,,,1,
p0854,International Business Machines Corporation,"American International Group, Inc.",0,hard_negative,auto_reject,0.0000,,,0,
p0855,JPMorgan Chase & Co.,"Salesforce.com, Inc.",0,easy_negative,auto_reject,0.0698,,,0,
p0856,Johnson Controls,SC Johnson,0,hard_negative,llm,0.8652,0,,0,reused
p0857,SAP AG,KO,0,easy_negative,auto_reject,0.0000,,,0,
p0858,ASML Holding N.V.,ASML,1,positive,llm,0.8893,1,,1,reused
p0859,Bank of America,BofA,1,positive,llm,0.8445,1,0.99,1,new
p0860,Genral Motors,Tata Motors Limited,0,hard_negative,llm,0.2200,0,,0,reused
p0861,"American International Group, Inc.",AIG,1,positive,llm,0.9308,1,1.0,1,new
p0862,Anheuser-Busch InBev SA/NV,AB InBev,1,positive,llm,0.7887,1,,1,reused
p0863,J.P. Morgan,Morgan Stanley & Co.,0,hard_negative,llm,0.6792,0,,0,reused
p0864,Bank of China,First Republic Bank,0,hard_negative,llm,0.1811,0,,0,reused
p0865,3M Company,3M,1,positive,llm,0.9323,1,1.0,1,new
p0866,"Facebook, Inc.",META,1,positive,auto_reject,0.0000,,,0,
p0867,General Motors Company,"General Mills, Inc.",0,hard_negative,llm,0.4651,0,,0,reused
p0868,Johnson & Johnson,Johnson and Johnson,1,positive,auto_accept,0.9904,,,1,
p0869,3M Company,Minnesota Mining and Manufacturing,1,positive,llm,0.3486,1,1.0,1,new
p0870,Chevron Corporation,Chevron,1,positive,auto_accept,0.9936,,,1,
p0871,UBS,Coca-Cola Co,0,easy_negative,auto_reject,0.0000,,,0,
p0872,The Procter & Gamble Company,Moet Hennessy Louis Vuitton,0,easy_negative,auto_reject,0.0000,,,0,
p0873,Apple Inc.,BAC,0,easy_negative,auto_reject,0.0622,,,0,
p0874,Johnson Controls,NatWest Group plc,0,easy_negative,auto_reject,0.0000,,,0,
p0875,I.B.M.,UNH,0,easy_negative,auto_reject,0.0773,,,0,
p0876,Merck Sharp & Dohme,Merck KGaA,0,hard_negative,llm,0.6605,0,,0,reused
p0877,General Motors Company,Tata Motors,0,hard_negative,llm,0.2246,0,,0,reused
p0878,BP p.l.c.,BP,1,positive,llm,0.9446,1,,1,reused
p0879,A.P. Moller-Maersk A/S,A.P. Møller – Mærsk,1,positive,llm,0.8943,1,,1,reused
p0880,DHL Group,Bank of America,0,easy_negative,auto_reject,0.0576,,,0,
p0881,Alibaba,BABA,1,positive,llm,0.2768,1,,1,reused
p0882,Samsung Electronics,"Delta Electronics, Inc.",0,hard_negative,llm,0.1729,0,,0,reused
p0883,Royal Bank of Canada,First Republic Bank,0,hard_negative,llm,0.2732,0,,0,reused
p0884,UBS,Union Bank of Switzerland,1,positive,llm,0.9200,1,,1,reused
p0885,Lincoln Electric,Honda Motor,0,easy_negative,llm,0.1063,0,1.0,0,new
p0886,Toyota Motor Corp,トヨタ自動車,1,positive,llm,0.4489,1,1.0,1,new
p0887,JP Morgan,Morgan Stanley,0,hard_negative,llm,0.6583,0,,0,reused
p0888,Standard Chartered,Standard & Poor's,0,hard_negative,llm,0.4652,0,,0,reused
p0889,Mercedes-Benz Group AG,Mercedes Benz,1,positive,llm,0.7941,1,0.95,1,new
p0890,Berkshire,BRK.A,1,positive,llm,0.1121,1,0.93,1,new
p0891,"Tesla Motors, Inc.",TSLA,1,positive,llm,0.8500,1,,1,reused
p0892,Lincoln National Corporation,Lincoln Electric,0,hard_negative,llm,0.8758,0,,0,reused
p0893,Alphabet Inc.,GOOGL,1,positive,llm,0.7472,1,1.0,1,new
p0894,AEP,Nestle,0,easy_negative,auto_reject,0.0000,,,0,
p0895,Bank of America,BAC,1,positive,llm,0.5883,1,1.0,1,new
p0896,Costco,COST,1,positive,llm,0.8500,1,,1,reused
p0897,Amazon,Amazon.com,1,positive,auto_accept,0.9563,,,1,
p0898,Exxon,McDonalds,0,easy_negative,auto_reject,0.0189,,,0,
p0899,I.B.M.,IBM Corp.,1,positive,llm,0.9200,1,,1,reused
p0900,"Merck & Co., Inc.",E. Merck,0,hard_negative,llm,0.9014,0,,0,reused
p0901,Sony Group Corporation,Aple Inc,0,easy_negative,auto_reject,0.0000,,,0,
p0902,Intel Corp,INTC,1,positive,llm,0.6205,1,,1,reused
p0903,United Airlines,American Airlines Group Inc.,0,hard_negative,llm,0.3395,0,,0,reused
p0904,Mastercard Incorporated,MA,1,positive,llm,0.1016,1,,1,reused
p0905,"Samsung Electronics Co., Ltd.",삼성전자,1,positive,llm,0.3941,1,1.0,1,new
p0906,"Salesforce.com, Inc.",Salesforce,1,positive,auto_accept,0.9653,,,1,
p0907,"United Airlines Holdings, Inc.","United Parcel Service, Inc.",0,hard_negative,llm,0.5350,0,,0,reused
p0908,Sony Corporation,GlaxoSmithKline,0,easy_negative,llm,0.1756,0,1.0,0,new
p0909,Alphabet Inc.,Alphabet,1,positive,auto_accept,0.9725,,,1,
p0910,"Samsung Electronics Co., Ltd.","Samsung Heavy Industries Co., Ltd.",0,hard_negative,llm,0.9425,0,,0,reused
p0911,Merck and Co,Merck Sharp & Dohme,1,positive,llm,0.7805,1,,1,reused
p0912,"Hitachi, Ltd.",UBS Group AG,0,easy_negative,auto_reject,0.0000,,,0,
p0913,Alibaba Group Holding Limited,Alibaba,1,positive,auto_accept,0.9685,,,1,
p0914,NatWest Group plc,Royal Bank of Scotland Group,1,positive,llm,0.6999,1,1.0,1,new
p0915,JPMorgan Chase & Co.,American Express Company,0,easy_negative,llm,0.1267,0,1.0,0,new
p0916,"Salesforce.com, Inc.",American Electric Power,0,easy_negative,auto_reject,0.0546,,,0,
p0917,PepsiCo,Pepsi,1,positive,llm,0.9408,1,,1,reused
p0918,L'Oreal,Total S.A.,0,easy_negative,llm,0.1174,0,1.0,0,new
p0919,AstraZeneca,Alphabet Inc.,0,easy_negative,auto_reject,0.0000,,,0,
p0920,Samsung Electronics,HSBC,0,easy_negative,auto_reject,0.0402,,,0,
p0921,AT&T,A T & T,1,positive,llm,0.6964,1,,1,reused
p0922,Airbus SE,Airbus,1,positive,auto_accept,0.9589,,,1,
p0923,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise,1,positive,auto_accept,0.9944,,,1,
p0924,Deutsche Bank AG,DB,1,positive,llm,0.9200,1,,1,reused
p0925,Airbus SE,EADS,1,positive,llm,0.8782,1,1.0,1,new
p0926,"United Airlines Holdings, Inc.",United Air Lines,1,positive,llm,0.9156,1,,1,reused
p0927,Nike,Nike Inc,1,positive,auto_accept,0.9848,,,1,
p0928,"Salesforce, Inc.",Salesforce,1,positive,auto_accept,0.9894,,,1,
p0929,Gazprom,OAO Gazprom,1,positive,auto_accept,0.9854,,,1,
p0930,J.P. Morgan,Morgan Stanley,0,hard_negative,llm,0.6788,0,,0,reused
p0931,Nestlé S.A.,UPS,0,easy_negative,auto_reject,0.0000,,,0,
p0932,General Motors Company,GM,1,positive,llm,0.9200,1,,1,reused
p0933,Crédit Agricole S.A.,Crédit Agricole,1,positive,auto_accept,0.9866,,,1,
p0934,Toyota Motor Corporation,Ford Motor Company,0,hard_negative,llm,0.2204,0,,0,reused
p0935,Merck Sharp & Dohme,MSD,1,positive,llm,0.9433,1,,1,reused
p0936,"United Parcel Service, Inc.","The Home Depot, Inc.",0,easy_negative,llm,0.1395,0,1.0,0,new
p0937,General Electric Company,"Lincoln Electric Holdings, Inc.",0,hard_negative,llm,0.4188,0,,0,reused
p0938,"United Airlines Holdings, Inc.",United Parcel Service,0,hard_negative,llm,0.5635,0,,0,reused
p0939,Tata Consultancy Services Limited,Tata Steel Limited,0,hard_negative,llm,0.5484,0,,0,reused
p0940,"American Electric Power Company, Inc.",AEP,1,positive,llm,0.9200,1,,1,reused
p0941,Airbus SE,Bank of China Limited,0,easy_negative,auto_reject,0.0000,,,0,
p0942,Meta,META,1,positive,auto_accept,1.0000,,,1,
p0943,First Solar,First Republic,0,hard_negative,llm,0.3269,0,,0,reused
p0944,General Electric Company,"General Mills, Inc.",0,hard_negative,llm,0.2712,0,,0,reused
