pair_id,name_a,name_b,label,pair_type,route,baseline_score,llm_same,llm_confidence,final_pred,source
os002986,MAKHTAB AL-KHIDAMAT,Mакhtab Al-Khidamat/Al Kifah,1,os_positive,llm,0.5745,1,,1,reused
os002987,"AIRCRAFT, AVIONICS, PARTS & SUPPORT LTD.",Hevapeimasazi,0,os_negative,auto_reject,0.0000,,,0,
os002988,HONG KONG ELECTRONICS,HONG KONG ELECTRONICS,1,os_positive,auto_accept,1.0000,,,1,
os002989,"Акционерное общество ""Российский Сельскохозяйственный банк""",ROSSELKHOZBANK,1,os_positive,auto_reject,0.0000,,,0,
os002990,"Burhani Engineers Ltd, Rwanda","BURHANI ENGINEERS LTD, RWANDA (BRANCH)",1,os_positive,llm,0.9295,1,,1,reused
os002991,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СУДОСТРОИТЕЛЬНЫЙ ЗАВОД ""МОРЕ""",PO More Shipyard,1,os_positive,auto_reject,0.0000,,,0,
os002992,A2Z WASTE MANAGEMENT (LUDHIANA) LTD.,A2Z Waste Management (Jaipur) Limited,0,os_negative,llm,0.6204,0,,0,reused
os002993,"Відкрите акціонерне товариство ""Ладошкі Елеватор""","Открытое акционерное общество ""Уманский элеватор""",0,os_negative,llm,0.2707,0,,0,reused
os002994,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РАКЕТНО-КОСМИЧЕСКИЙ ЦЕНТР ""ПРОГРЕСС""",JSC Rocket and Space Centre – Progress,1,os_positive,auto_reject,0.0000,,,0,
os002995,ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ГАЗПРОМ,Gazprom Neft,0,os_negative,auto_reject,0.0000,,,0,
os002996,"Акціонерне товариство ""Зовнішньоекономічне об’єднання ""Станкоімпорт""",OTKRYTOE AKTSIONERNOE OBSHCHESTVO VNESHNEEKONOMICHESKOE OBEDINENIE TEKHNOPROMEKSPORT,0,os_negative,auto_reject,0.0000,,,0,
os002997,Санкт-Петербурзький державний морський технічний університет,Санкт-Петербурзький державний університет промислових технологій та дизайну,0,os_negative,llm,0.6513,0,,0,reused
os002998,ISLAMIC INTERNATIONAL BRIGADE (IIB),ISLAMIC INTERNATIONAL BRIGADE (IIB),1,os_positive,auto_accept,1.0000,,,1,
os002999,Товариство з обмеженою відповідальністю «Газпром міжрегіонгаз Волгоград»,"GAZPROM TRANSGAZ VOLGOGRAD, OOO",0,os_negative,auto_reject,0.0000,,,0,
os003000,"CENEDI, CENTRAL DE NEGOCIOS DIVERSOS",CENTRAL DE NEGOCIOS DIVERSOS (CENEDI),1,os_positive,auto_accept,1.0000,,,1,
os003001,BINRIN LIMITED,KUNLUN SHIPPING COMPANY LIMITED,0,os_negative,auto_reject,0.0141,,,0,
os003002,ANSAR AL-SHARI'A IN TUNISIA,Ansar al Charia Derna,0,os_negative,llm,0.4450,0,,0,reused
os003003,Tactical Missiles Corporation Joint Stock Company,JSC Tactical Missiles Corporation (KTRV),1,os_positive,llm,0.6896,1,,1,reused
os003004,"Joint-stock company ""Moscow production association of computer science and informatics""","Открытое акционерное общество ""Московское производственное объединение вычислительной техники и информатики""",1,os_positive,auto_reject,0.0000,,,0,
os003005,Gazprom Transgaz Kazan Limited Liability Company,"GAZPROM TRANSGAZ KRASNODAR, OOO",0,os_negative,llm,0.4856,0,,0,reused
os003006,Shahid Nuri Industries,Iran Aircraft Industries,0,os_negative,llm,0.3757,0,,0,reused
os003007,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК РОССИЙСКИЙ КРЕДИТ""","Открытое Акционерное Общество ""БАНК РОССИЙСКИЙ КРЕДИТ""",1,os_positive,auto_accept,1.0000,,,1,
os003008,AL NASER WINGS AIRLINES,AL NASER WINGS AIRLINES,1,os_positive,auto_accept,1.0000,,,1,
os003009,BAHAR SAFWA GENERAL TRADING,SIRJANCO TRADING L.L.C.,0,os_negative,llm,0.1577,0,,0,reused
os003010,Фарс Ейр Кешм,Mahan Air,0,os_negative,auto_reject,0.0000,,,0,
os003011,Turayev Machine Building Design Bureau Soyuz,Turayev Machine Building Design Bureau Soyuz,0,os_negative,auto_accept,1.0000,,,1,
os003012,PHYONGCHON SHIPPING & MARINE,PHYONGCHON SHIPPING & MARINE,1,os_positive,auto_accept,1.0000,,,1,
os003013,JSC PO SEVMASH,United Shipbuilding Corporation ‘Production Association Northern Machine Building Enterprise’,1,os_positive,auto_reject,0.0234,,,0,
os003014,"Державна корпорація розвитку ""ВЕБ.РФ""",VEB.RF,1,os_positive,auto_reject,0.0000,,,0,
os003015,VABO MANAGEMENT EOOD,VABO SYSTEMS EOOD,0,os_negative,llm,0.6282,0,,0,reused
os003016,УЧРЕЖДЕНИЕ РОССИЙСКОЙ АКАДЕМИИ НАУК ИНСТИТУТ КАТАЛИЗА ИМ. Г.К. БОРЕСКОВА СИБИРСКОГО ОТДЕЛЕНИЯ РАН,"Central Research Institute of Automation and Hydraulics (CNIIAG), JSC",0,os_negative,auto_reject,0.0000,,,0,
os003017,"ZHONGTAI CONSTRUCTION GROUP HOLDING CO., LTD.",Lugang Group Co. Ltd,0,os_negative,auto_reject,0.0103,,,0,
os003018,"Публічне акціонерне товариство ""Науково-виробниче об'єднання ""Алмаз"" імені академіка О.А. Расплетіна""",PUBLIC JOINT STOCK COMPANY SCIENTIFIC AND PRODUCTION ASSOCIATION ALMAZ NAMED AFTER ACADEMICIAN A.A. RASPLETIN,1,os_positive,auto_reject,0.0000,,,0,
os003019,STATE ENTERPRISE FEODOSIA SEA TRADING PORT,State Enterprise Feodosia Sea Trading Port,0,os_negative,auto_accept,1.0000,,,1,
os003020,Syrian Air Force Intelligence,Syrian General Intelligence Directorate,0,os_negative,llm,0.6358,0,,0,reused
os003021,OOO Sertal,OOO Sertal,1,os_positive,auto_accept,1.0000,,,1,
os003022,Shahid Ahmad Kazemi Industrial Group,Shahid Ahmad Kazemi Industrial Group (SAKIG),1,os_positive,llm,0.8838,1,,1,reused
os003023,Gilan Steel Complex,Vian Steel Complex,0,os_negative,llm,0.7244,0,,0,reused
os003024,"ТОВ ""БЕЛКАЗТРАНС УКРАЇНА""",БелКазТранс Украина,1,os_positive,llm,0.7828,1,,1,reused
os003025,"ROVNENSKI ELEVATOR, OAO","EYANSKI ELEVATOR, OAO",0,os_negative,llm,0.5675,0,,0,reused
os003026,مؤسسة ريونها الكورية المشتركة للآلات,コリア・インターナショナル・ケミカル・ジョイント・ベンチャー・カンパニー,0,os_negative,auto_reject,0.0000,,,0,
os003027,Mahan Air,Mahan Air,0,os_negative,auto_accept,1.0000,,,1,
os003028,Mahan Air,YANGON AIRWAYS COMPANY LIMITED,0,os_negative,llm,0.1242,0,,0,reused
os003029,SBERBANK EUROPE AG,TradeXBank AG,0,os_negative,llm,0.1248,0,,0,reused
os003030,GHADIR PISHRO ELECTRICITY GENERATION,HORMOGAN ELECTRICITY AND POWER GENERATION,0,os_negative,llm,0.5011,0,,0,reused
os003031,darya capital administration gmbh,Fourteenth Ocean Administration GmbH,0,os_negative,llm,0.4050,0,,0,reused
os003032,YASA PART,Hosseini Nejad Trading Co.,0,os_negative,auto_reject,0.0000,,,0,
os003033,MONETA TRANSFER AND EXCHANGE,Haji Khairullah Haji Sattar Money Exchange,0,os_negative,llm,0.3119,0,,0,reused
os003034,MAGUS HOLDING LLC,Company,0,os_negative,auto_reject,0.0000,,,0,
os003035,مؤسسة الحرمين (باكستان),Al-Haramain Foundation (United States Of America),0,os_negative,auto_reject,0.0000,,,0,
os003036,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НЕГОСУДАРСТВЕННЫЙ ПЕНСИОННЫЙ ФОНД СБЕРБАНКА""",NPF VTB PENSION FUND JOINT STOCK COMPANY,0,os_negative,auto_reject,0.0000,,,0,
os003037,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ТВ-НОВОСТИ""","Автономная некоммерческая организация ""ТВ-Новости""",1,os_positive,auto_accept,1.0000,,,1,
os003038,株式会社グロドノ窒素,Javno dioničko društvo „Grodno Tobacco Factory Neman”,0,os_negative,auto_reject,0.0000,,,0,
os003039,HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE,Haji Khairullah Haji Sattar Money Exchange,1,os_positive,auto_accept,1.0000,,,1,
os003040,RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION OF CHECHEN MARTYRS (RSRSBCM),RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION OF CHECHEN MARTYRS (RSRSBCM),1,os_positive,auto_accept,1.0000,,,1,
os003041,CHANG AN SHIPPING & TECHNOLOGY,Shen Zhong International Shipping,0,os_negative,llm,0.3222,0,,0,reused
os003042,"National Media Group (Groupe national de médias, NMG)",Nationale Mediengruppe (Russland),1,os_positive,llm,0.3691,1,,1,reused
os003043,IPR CAPITAL LTD,IPR CAPITAL LTD,1,os_positive,auto_accept,1.0000,,,1,
os003044,AL-QAIDA,THE ORGANIZATION OF AL-QAIDA IN THE ISLAMIC MAGHREB,0,os_negative,llm,0.4476,0,,0,reused
os003045,Hevapeimasazi,Iran Aircraft Manufacturing Company,1,os_positive,auto_reject,0.0055,,,0,
os003046,FOURTH OCEAN GMBH & CO KG,Seventh Ocean Administration GmbH,0,os_negative,llm,0.2761,0,,0,reused
os003047,Russian Ground Forces,Russian Ground Forces,1,os_positive,auto_accept,1.0000,,,1,
os003048,OTKRYTOE AKTSIONERNOE OBSHCHESTVO VNESHNEEKONOMICHESKOE OBEDINENIE STANKOIMPORT,LLC Foreign Economic Association Technopromexport,0,os_negative,llm,0.1132,0,,0,reused
os003049,МГ Интернешнл АГ,Swiss International Advisory Group AG,0,os_negative,auto_reject,0.0000,,,0,
os003050,株式会社サンクトペテルブルク海洋機械製造局マラカイト,"Almaz Central Marine Design Bureau, JSC",0,os_negative,auto_reject,0.0000,,,0,
os003051,BELSHINA OAO,Russian National Commercial Bank,0,os_negative,auto_reject,0.0320,,,0,
os003052,Shahid Kalhor Industries,Shahid Varamini Industries,0,os_negative,llm,0.5654,0,,0,reused
os003053,"Товариство з обмеженою відповідальністю (представництво в Україні) ""Теллур-Пром""","ТОВ ""1С-РАРУС СОФТ УКРАЇНА""",0,os_negative,llm,0.1861,0,,0,reused
os003054,"ROVNENSKI ELEVATOR, OAO","EYANSKI ELEVATOR, OAO",0,os_negative,llm,0.5675,0,,0,reused
os003055,NATIONAL ALIMENTATION SERVICES,"National Alimentation Services (""NAS"")",1,os_positive,llm,0.9394,1,,1,reused
os003056,LIMITED LIABILITY COMPANY SBERBANK INVESTMENTS,Sberbank,0,os_negative,llm,0.5373,0,,0,reused
os003057,Bonyad Taavon Sepah,Basij Cooperative Foundation,0,os_negative,auto_reject,0.0195,,,0,
os003058,OAO VO Technopromexport,"OOO ""VO Technopromexport"" (OOO ""VO TPE"")",0,os_negative,llm,0.7432,1,,1,reused
os003059,VTB Bank (Austria) AG,VTB Bank,0,os_negative,llm,0.7014,0,,0,reused
os003060,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЕВРАЗ МЕТАЛЛ ИНПРОМ""",EVRAZ MARKET,1,os_positive,auto_reject,0.0000,,,0,
os003061,DREX TECHNOLOGIES S.A.,Drex Technologies S.A.,1,os_positive,auto_accept,1.0000,,,1,
os003062,MEREO BIOPHARMA GROUP PLC,MEREO BIOPHARMA GROUP PLC,1,os_positive,auto_accept,1.0000,,,1,
os003063,ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РЕСПУБЛИКИ КРЫМ «ЧЕРНОМОРНЕФТЕГАЗ»,"Liittovaltion rahoittama tiede- ja tutkimuslaitos ”Venäjän kansallinen viininviljelyn ja viininvalmistuksen tieteellinen tutkimuslaitos ’Magaratš’, Venäjän tiedeakatemia”",0,os_negative,auto_reject,0.0000,,,0,
os003064,MAHAN TRAVEL AND TOURISM SDN BHD,Company,0,os_negative,auto_reject,0.0044,,,0,
os003065,Mahan Air,Mahan Air,1,os_positive,auto_accept,1.0000,,,1,
os003066,"Товариство з обмеженою відповідальністю ""Газпром Видобування Ноябрьськ""","GAZPROM DOBYCHA URENGOI, OOO",0,os_negative,auto_reject,0.0000,,,0,
os003067,Libyan Africa Investment Portfolio,Libyan Investment Authority,0,os_negative,llm,0.4961,0,,0,reused
os003068,EASTERN TURKISTAN ISLAMIC MOVEMENT (ETIM),Islamic Party of Turkistan,1,os_positive,llm,0.5748,0,,0,reused
os003069,"Tactical Missile Corporation, RKB Globus","Tactical Missiles Corporation, RKB Globus",1,os_positive,llm,0.9479,1,,1,reused
os003070,"Товариство з обмеженою відповідальністю ""РН-аеро""",Rosneft,0,os_negative,auto_reject,0.0000,,,0,
os003071,Ікволчанс Процессінг Лімітед,Ікволчанс Процессінг Лімітед,1,os_positive,auto_accept,1.0000,,,1,
os003072,"""ГАЗПРОМБАНК"" (АКЦІОНЕРНЕ ТОВАРИСТВО)",GAZPROMBANK JOINT STOCK COMPANY,1,os_positive,auto_reject,0.0000,,,0,
os003073,مؤسسة الحرمين (كينيا),AL-HARAMAYN FOUNDATION（KENYA）,1,os_positive,auto_reject,0.0000,,,0,
os003074,"GAZPROM TRANSGAZ UKHTA, OOO","Gazprom Transgaz Sankt-Peterburg, OOO",0,os_negative,llm,0.5432,0,,0,reused
os003075,Schiller Novin,Schiller Novin,0,os_negative,auto_accept,1.0000,,,1,
os003076,"Товариство з обмеженою відповідальністю ""Елемент""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЕМЕНТ""",1,os_positive,llm,0.3085,1,,1,reused
os003077,САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ МОРСКОЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ,УЧРЕЖДЕНИЕ МИНИСТЕРСТВА ОБРАЗОВАНИЯ РФ САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ,0,os_negative,llm,0.6706,0,,0,reused
os003078,"Акціонерне товариство ""Науково-дослідний інститут ""Субмікрон""",AO NII VEKTOR,0,os_negative,auto_reject,0.0000,,,0,
os003079,SBERBANK (SWITZERLAND) AG,"Публичное акционерное общество ""Сбербанк России""",0,os_negative,auto_reject,0.0000,,,0,
os003080,JUI ZONG SHIP MANAGEMENT CO LTD,瑞邦海運股份有限公司,0,os_negative,auto_reject,0.0000,,,0,
os003081,"Акціонерне товариство ""Меридіан""","Акционерное общество ""Меридиан""",1,os_positive,llm,0.4497,1,,1,reused
os003082,MINISTRY OF STATE SECURITY,Direction de la sécurité intérieure du ministère iranien du renseignement et de la sécurité,0,os_negative,llm,0.4319,0,,0,reused
os003083,"Відкрите акціонерне товариство ""Науково-виробничий випробувальний центр ""Армінт""","ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННЫЙ ИСПЫТАТЕЛЬНЫЙ ЦЕНТР ""АРМИНТ""",1,os_positive,llm,0.2469,1,,1,reused
os003084,Iran Air,Iran Air,1,os_positive,auto_accept,1.0000,,,1,
os003085,SALAFIST GROUP FOR CALL AND COMBAT,AL-QAIDA,0,os_negative,auto_reject,0.0238,,,0,
os003086,"Міжрегіональна громадська організація із сприяння та збереження традицій і культурної спадщини ""Віче""","МЕЖРЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ СОДЕЙСТВИЯ СОХРАНЕНИЮ ОТЕЧЕСТВЕННЫХ ТРАДИЦИЙ И КУЛЬТУРНОГО НАСЛЕДИЯ ""ВЕЧЕ""",1,os_positive,llm,0.2881,1,,1,reused
os003087,OAO GAZPROM -,Gazprom,1,os_positive,auto_accept,1.0000,,,1,
os003088,Kumertau Aviation Production Enterprise JSC,JSC Kumertau Aviation Production Enterprise,1,os_positive,auto_accept,1.0000,,,1,
os003089,KOREA RUNGRADO GENERAL TRADING CORPORATION,Korea Rungrado General Trading Corporation,0,os_negative,auto_accept,1.0000,,,1,
os003090,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КРАСНЫЙ ГИДРОПРЕСС""",JSC KRASNY GIDROPRESS,1,os_positive,auto_reject,0.0000,,,0,
os003091,コリア・クムサン・トレーディング・コーポレーション,KOREA DAESONG GENERAL TRADING CORPORATION,0,os_negative,auto_reject,0.0000,,,0,
os003092,Фарс Ейр Кешм,Mahan Air,0,os_negative,auto_reject,0.0000,,,0,
os003093,Company,ISI Maritime Limited (Malta),1,os_positive,auto_reject,0.0000,,,0,
os003094,Joint Stock Company Research and Production Enterprise Radar MMS,Joint Stock Company Research and Production Enterprise Radar MMS,1,os_positive,auto_accept,1.0000,,,1,
os003095,Korporacja Irkut S.A.,Irkut Corporation,1,os_positive,llm,0.5351,1,,1,reused
os003096,クルド労働者党,Parti des travailleurs du Kurdistan,1,os_positive,auto_reject,0.0000,,,0,
os003097,Al-Haramain (branche Afghanistan),Al-Haramain: Bangladesh Branch,0,os_negative,llm,0.4705,0,,0,reused
os003098,Al-Haramain (branche Afghanistan),Al-Haramain: Afghanistan Branch,1,os_positive,llm,0.9231,1,,1,reused
os003099,GIE KERMAN AVIATION,Mahan Air,0,os_negative,auto_reject,0.0610,,,0,
os003100,КОМПАНИЯ «ПАРЧИН КЕМИКЛ ИНДАСТРИЗ»,PARCHIN CHEMICAL INDUSTRIES,1,os_positive,auto_reject,0.0000,,,0,
os003101,MAKHTAB AL-KHIDAMAT,MAKHTAB AL-KHIDAMAT,1,os_positive,auto_accept,1.0000,,,1,
os003102,TOO TALAP STROY SERVICE,TOO Talap Stroy Service,1,os_positive,auto_accept,1.0000,,,1,
os003103,KHORASAN METALLURGY INDUSTRIES,L-industriji Metallurġiċi Khorasan,1,os_positive,llm,0.7196,1,,1,reused
os003104,ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИТУТ ФИЗИКИ ПОЛУПРОВОДНИКОВ ИМ. А.В. РЖАНОВА СИБИРСКОГО ОТДЕЛЕНИЯ РОССИЙСКОЙ АКАДЕМИИ НАУК,L.D. Landau Institute for Theoretical Physics - Russian Academy of Sciences (RAS),0,os_negative,auto_reject,0.0000,,,0,
os003105,AKTSIONERNOE OBSHCHESTVO MOSKOVSKI MASHINOSTROITELNY EKSPERIMENTALNY ZAVOD - KOMPOZITSIONNYE TEKHNOLOGII,AKTSIONERNOE OBSHCHESTVO MOSKOVSKI MASHINOSTROITELNY EKSPERIMENTALNY ZAVOD - KOMPOZITSIONNYE TEKHNOLOGII,0,os_negative,auto_accept,1.0000,,,1,
os003106,UNITED INSTRUMENT MANUFACTURING CORPORATION,United Instrument Manufacturing Corporation,1,os_positive,auto_accept,1.0000,,,1,
os003107,"Joint Stock Company ""K2 Bank""","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО АКБ ""ВЛАДИКАВКАЗСКИЙ КОММЕРЧЕСКИЙ БАНК""",1,os_positive,auto_reject,0.0000,,,0,
os003108,Company,PETTINGELL LLC,1,os_positive,auto_reject,0.0000,,,0,
os003109,"ОАО""ГАЗПРОМ""",GAZPROM NEFT,0,os_negative,auto_reject,0.0000,,,0,
os003110,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНФОРТ""",Avanfort OOO,1,os_positive,auto_reject,0.0000,,,0,
os003111,Hmisho Trading Group,Hamsho Trading,1,os_positive,llm,0.4561,1,,1,reused
os003112,Hosseini Nejad Trading Co.,Hosseini Nejad Trading Co.,1,os_positive,auto_accept,1.0000,,,1,
os003113,"АО ""ВОЛГА-ФЛОТ""",VOLGA SHIPPING COMPANY,1,os_positive,auto_reject,0.0000,,,0,
os003114,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СУДОСТРОИТЕЛЬНЫЙ ЗАВОД ""МОРЕ""",Brodogradilište More Shipyard,1,os_positive,auto_reject,0.0000,,,0,
os003115,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОХРА ГРУПП""",OOO SOKHRA,1,os_positive,auto_reject,0.0000,,,0,
os003116,Technology and Development Group limited,Technology And Development Group Limited,0,os_negative,auto_accept,1.0000,,,1,
os003117,Company,Company,0,os_negative,auto_accept,1.0000,,,1,
os003118,NIRU BATTERY MANUFACTURING COMPANY,Niru Battery Manufacturing Company,1,os_positive,auto_accept,1.0000,,,1,
os003119,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГОСУДАРСТВЕННАЯ ТРАНСПОРТНАЯ ЛИЗИНГОВАЯ КОМПАНИЯ""",JSC GTLK,1,os_positive,auto_reject,0.0000,,,0,
os003120,AL-HARAMAIN FOUNDATION (UNION OF THE COMOROS),Al-Haramain Foundation (Pakistan),0,os_negative,llm,0.6232,0,,0,reused
os003121,"ФГУП ""Центральный научно-исследовательский институт химии и механики""",Joint Stock Company Russian Research Institute Electronstandart,0,os_negative,auto_reject,0.0000,,,0,
os003122,Rapaport Flagship Limited,Rapaport Flagship Limited,1,os_positive,auto_accept,1.0000,,,1,
os003123,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СТЕПНЯНСКИЙ ЭЛЕВАТОР""","LADOZHSKI ELEVATOR, OAO",0,os_negative,auto_reject,0.0000,,,0,
os003124,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОБИН ТРЕЙД""",Robin Trade Limited,1,os_positive,auto_reject,0.0000,,,0,
os003125,コリア・ルンラド・ジェネラル・トレーディング・コーポレ－ション,Korea Kwangsong Trading Corporation,0,os_negative,auto_reject,0.0000,,,0,
os003126,МІНІСТЕРСТВО ОБОРОНИ РОСІЙСЬКОЇ ФЕДЕРАЦІЇ,МИНИСТЕРСТО ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ,1,os_positive,llm,0.4281,1,,1,reused
os003127,Jund Al Aqsa,Jund Al Aqsa,1,os_positive,auto_accept,1.0000,,,1,
os003128,Technical Industries Corporation (TIC),Organisation for Technological Industries,1,os_positive,llm,0.5267,0,,0,reused
os003129,Company,Company,0,os_negative,auto_accept,1.0000,,,1,
os003130,KOREA RYONGWANG TRADING CORPORATION,Korea Pugang Trading Corporation,0,os_negative,llm,0.5340,0,,0,reused
os003131,"публичное акционерное общество Судостроительный завод ""Северная верфь""",PUBLIC JOINT STOCK COMPANY SHIPBUILDING PLANT SEVERNAYA VERF,1,os_positive,auto_reject,0.0000,,,0,
os003132,Mont Limited Liability Company,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ""МОНТ""",1,os_positive,auto_reject,0.0000,,,0,
os003133,SHAHID NURI INDUSTRIES,Shahid Nuri Industries,0,os_negative,auto_accept,1.0000,,,1,
os003134,Mada Transport,Mada Transport,1,os_positive,auto_accept,1.0000,,,1,
os003135,United Aircraft Corporation,United Aircraft Corporation,0,os_negative,auto_accept,1.0000,,,1,
os003136,"Акционерное общество ""Судостроительный завод имени Б.Е.Бутомы""","ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СУДОСТРОИТЕЛЬНЫЙ ЗАВОД ""ЗАЛИВ""",0,os_negative,llm,0.6352,0,,0,reused
os003137,مؤسسة كومسان التجارية الكورية,KOREA DAESONG GENERAL TRADING CORPORATION,0,os_negative,auto_reject,0.0000,,,0,
os003138,JOINT STOCK COMPANY PLASMA,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ГАЗОРАЗРЯДНЫХ ПРИБОРОВ ""ПЛАЗМА""",1,os_positive,auto_reject,0.0000,,,0,
os003139,Al-Haramain Foundation (Pakistan),Al-Haramain Foundation (United States Of America),0,os_negative,llm,0.5671,0,,0,reused
os003140,Yarsanat,Yarestan Vacuumi,1,os_positive,llm,0.1572,0,,0,reused
os003141,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЗАВОД ТУЛА""","PUBLIC JOINT STOCK COMPANY ""ZAVOD TULA"" (SOCIÉTÉ PAR ACTIONS COTÉE ""ZAVOD TULA"")",1,os_positive,auto_reject,0.0000,,,0,
os003142,"Товариство з обмеженою відповідальністю ""ТСК Технолоджі""","Limited liability company ""TSK Technology""",1,os_positive,auto_reject,0.0000,,,0,
os003143,"Товариство з обмеженою відповідальністю ""Кізілюст""","GAZPROM TRANSGAZ KRASNODAR, OOO",0,os_negative,auto_reject,0.0000,,,0,
os003144,PETROPARK S.R.L.,Petropark S.R.L.,1,os_positive,auto_accept,1.0000,,,1,
os003145,Bataillon Zarya,Zarya Battalion,0,os_negative,llm,0.5091,1,,1,reused
os003146,Air Koryo,Air Koryo,1,os_positive,auto_accept,1.0000,,,1,
os003147,Iran Air,Iran Air,1,os_positive,auto_accept,1.0000,,,1,
os003148,"AVIC Aircraft Co., Ltd.",Hevapeimasazi,0,os_negative,auto_reject,0.0000,,,0,
os003149,ПЛАТИФИНО ЛИМИТЕД,Platifino Limited,1,os_positive,auto_reject,0.0000,,,0,
os003150,ROSNEFT TRADING S.A.,Open Joint Stock Company Rosneft Oil Company,0,os_negative,llm,0.4755,0,,0,reused
os003151,State Enterprise Kerch Sea Commercial Port,State Enterprise Feodosia Sea Trading Port,0,os_negative,llm,0.5330,0,,0,reused
os003152,МІНІСТЕРСТВО ОБОРОНИ РОСІЙСЬКОЇ ФЕДЕРАЦІЇ,Russian Ground Forces (forces terrestres russes),0,os_negative,auto_reject,0.0000,,,0,
os003153,Carlos Barberán Diez (“Mr. Barberán”),"BarberÃ¡n, Carlos Diez",1,os_positive,llm,0.8342,1,,1,reused
os003154,MYOHYANG SHIPPING CO,MYOHYANG SHIPPING CO,1,os_positive,auto_accept,1.0000,,,1,
os003155,SAHEL CONSULTANT ENGINEERS,Institut de conseil en ingénierie Imensazan,0,os_negative,llm,0.1071,0,,0,reused
os003156,Syrian Military Intelligence BRANCH 248 - INVESTIGATION,SYRIAN MILITARY INTELLIGENCE BRANCH 290 - ALEPPO BRANCH,0,os_negative,llm,0.6353,0,,0,reused
os003157,TAIBAH INTERNATIONAL : Bosnia Branch,TAIBAH INTERNATIONAL-BOSNIA OFFICES,1,os_positive,llm,0.8164,1,,1,reused
os003158,"Товариство з обмеженою відповідальністю ""М-Фінанс""",M Finans,1,os_positive,auto_reject,0.0000,,,0,
os003159,SBERBANK EUROPE AG,Sberbank,0,os_negative,llm,0.6791,0,,0,reused
os003160,Al-Qaida in Iraq,AL QAEDA (AQ),0,os_negative,llm,0.3407,0,,0,reused
os003161,"Товариство з обмеженою відповідальністю (представництво в Україні) ""1С-Рарус Софт Україна""","ТОВ ""КОМПАНІЯ ""САНЛАЙН""",0,os_negative,auto_reject,0.0427,,,0,
os003162,Gazprom Neft,ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ГАЗПРОМ,0,os_negative,auto_reject,0.0000,,,0,
os003163,Linburg Industries LTD.,KHORASAN METALLURGY INDUSTRIES,0,os_negative,llm,0.3514,0,,0,reused
os003164,OTKRYTOE AKTSIONERNOE OBSHCHESTVO VNESHNEEKONOMICHESKOE OBEDINENIE TEKHNOPROMEKSPORT,OAO VO Technopromexport,0,os_negative,llm,0.2374,1,,1,reused
os003165,Universal-Avia – State Enterprise,Chernomorneftegaz,0,os_negative,auto_reject,0.0177,,,0,
