pair_id,name_a,name_b,label,pair_type,route,baseline_score,llm_same,llm_confidence,final_pred,source
os002649,Zarya Battalion,Smert (Death) Battalion,0,os_negative,llm,0.2598,0,,0,reused
os002650,Concern Radio-Electronic Technologies Joint Stock Company Aeropribor Voskhod,"„Aeropribor-Voskhod"", JSC",1,os_positive,llm,0.7031,1,,1,reused
os002651,Kerch ferry,Chernomorneftegaz,0,os_negative,auto_reject,0.0073,,,0,
os002652,JV KogonRemStroyKomplekt LLC,JV “KogonRemStroyKomplekt” LLC,1,os_positive,auto_accept,0.9719,,,1,
os002653,コリア・プガン・トレーディング・コーポレーション,コリア・プガン・トレーディング・コーポレーション,1,os_positive,auto_accept,1.0000,,,1,
os002654,УЧРЕЖДЕНИЕ РОССИЙСКОЙ АКАДЕМИИ НАУК ИНСТИТУТ КАТАЛИЗА ИМ. Г.К. БОРЕСКОВА СИБИРСКОГО ОТДЕЛЕНИЯ РАН,Federal Research Center Boreskov Institute of Catalysis,0,os_negative,llm,0.5585,1,,1,reused
os002655,KOREA KWANGSONG TRADING CORPORATION,KOREA HYOKSIN TRADING CORPORATION,0,os_negative,llm,0.8352,0,,0,reused
os002656,"Акціонерне товариство ""Завод ""Метеорит-Н""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЗАВОДЪ ""МЕТЕОРИТ-Н""",1,os_positive,llm,0.8186,1,,1,reused
os002657,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МИНСКИЙ АВТОМОБИЛЬНЫЙ ЗАВОД"" - УПРАВЛЯЮЩАЯ КОМПАНИЯ ХОЛДИНГА ""БЕЛАВТОМАЗ""",Minski Avtomobilnyi Zavod MAZ (Minsk Automobile Plant),1,os_positive,llm,0.7547,1,,1,reused
os002658,Riyadus-Salikhin Reconnaissance And Sabotage Battalion Of Chechen Martyrs (Rsrsbcm),Riyadus-Salikhin Reconnaissance and Sabotage Battalion,1,os_positive,llm,0.8522,1,,1,reused
os002659,PROPAGANDA AND AGITATION DEPARTMENT (PAD),Propaganda and agitation Department (PAD),1,os_positive,llm,0.8446,1,1.0,1,new
os002660,Iran Air,Iran Air,1,os_positive,auto_accept,1.0000,,,1,
os002661,Scientific Research Institute NII Submikron,Central Research Institute of Automation and Hydraulics Joint Stock Company,0,os_negative,llm,0.4802,0,,0,reused
os002662,LUC EMOND,LUC EMOND,1,os_positive,auto_accept,1.0000,,,1,
os002663,Аль-Джихад,EGYPTIAN ISLAMIC JIHAD,1,os_positive,llm,0.6406,1,,1,reused
os002664,"Товариство з обмеженою відповідальністю ""Газпром Добича Ноябрськ""","GAZPROM DOBYCHA KRASNODAR, OOO",0,os_negative,llm,0.6263,0,,0,reused
os002665,Company,ARCHIVES 02 SAS,1,os_positive,auto_reject,0.0000,,,0,
os002666,NATIONAL LIBERATION ARMY,Nacionālā atbrīvošanās armija,1,os_positive,llm,0.9388,1,,1,reused
os002667,"Публичное акционерное общество ""Межрегиональная распределительная сетевая компания Северного Кавказа""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ СЕВЕРНЫЙ КАВКАЗ""",1,os_positive,llm,0.7632,1,,1,reused
os002668,МІНІСТЕРСТВО ОБОРОНИ РОСІЙСЬКОЇ ФЕДЕРАЦІЇ,Ministry of Finance of the Russian Federation,0,os_negative,llm,0.8368,0,,0,reused
os002669,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МАШИНОСТРОИТЕЛЬНЫЙ ЗАВОД ИМЕНИ М.И.КАЛИНИНА, Г. ЕКАТЕРИНБУРГ""",KALININ MACHINE PLANT JSC,0,os_negative,llm,0.5884,1,,1,reused
os002670,"Товариство з обмеженою відповідальністю ""Саранський світлотехнічний завод ""Лісма""","Товариство з обмеженою відповідальністю ""Саранський світлотехнічний завод ""Лісма""",1,os_positive,auto_accept,1.0000,,,1,
os002671,Shen Zhong International Shipping,Shen Zhong International Shipping,0,os_negative,auto_accept,1.0000,,,1,
os002672,Thirteenth Ocean GmbH & CO. KG,Eleventh Ocean GmbH & CO. KG,0,os_negative,llm,0.7712,0,,0,reused
os002673,IRAN SPACE RESEARCH CENTER,Iran Space Research Center,0,os_negative,llm,0.9164,1,1.0,1,new
os002674,Bataillon Sparte,Sparta Battalion,1,os_positive,llm,0.7034,1,,1,reused
os002675,"Общество с ограниченной ответственностью ""Судоремонтный завод ""Залив""",OOO SHIPYARD 'ZALIV',0,os_negative,llm,0.7104,1,,1,reused
os002676,Construcciones y Supervisiones Montes S. de R.L.,Ingenieros Consultores y Asesores TÃ©cnicos Sociedad de Responsabilidad Limitada de Capital Variable (INCAT S. de R.L. de C.V.),0,os_negative,llm,0.1747,0,,0,reused
os002677,SHAHID BAKERI INDUSTRIAL GROUP,SHAHID HEMMAT INDUSTRIAL GROUP (SHIG),0,os_negative,llm,0.7374,0,,0,reused
os002678,Al-ARABI TRADING COMPANY,Al-ARABI TRADING COMPANY,1,os_positive,auto_accept,1.0000,,,1,
os002679,CRUISE MISSILE INDUSTRY GROUP,Cruise Missile Industry Group,1,os_positive,llm,0.4449,1,1.0,1,new
os002680,Iran Air,Iran Air,1,os_positive,auto_accept,1.0000,,,1,
os002681,Libyan Jamahirya Broadcasting Corporation,Libyan Jamahirya Broadcasting Corporation,1,os_positive,auto_accept,1.0000,,,1,
os002682,Gazprom Transgaz Surgut Limited Liability Company,"GAZPROM TRANSGAZ NIZHNI NOVGOROD, OOO",0,os_negative,llm,0.5934,0,,0,reused
os002683,"Товариство з обмеженою відповідальністю ""Газпром Трансгаз Ставрополь""","Gazprom Transgaz Nizhni Novgorod, OOO",0,os_negative,llm,0.7511,0,,0,reused
os002684,"Try Pheap Travel & Tours Co., Ltd.",Company,0,os_negative,auto_reject,0.0782,,,0,
os002685,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ""ПОЛЮС"" ИМ. М.Ф.СТЕЛЬМАХА""",POLYUS Research Institute of M.F. Stelmakh Joint Stock Company,1,os_positive,llm,0.6559,1,,1,reused
os002686,AKTSIONERNOE OBSHCHESTVO TORGOVO-FINANSOVAYA KOMPANIYA KAMAZ,Kamaz,1,os_positive,llm,0.4976,1,,1,reused
os002687,SHAHID RASTEGAR INDUSTRIES,Iran Aircraft Industries,0,os_negative,llm,0.4261,0,,0,reused
os002688,Ansar Eddine,Ansar Dine,1,os_positive,llm,0.8219,1,,1,reused
os002689,"Товариство з обмеженою відповідальністю ""Іркут - ремстрой""",Irkut-Remstroi,1,os_positive,llm,0.7740,1,,1,reused
os002690,AFGHAN SUPPORT COMMITTEE (ASC),"Islami Pärandi Taaselustamise Ühing Aafrika Mandril, Jamia Ihya Ul Turath",1,os_positive,llm,0.2367,0,0.8,0,new
os002691,"AIRCRAFT, AVIONICS, PARTS & SUPPORT LTD.",Iran Aircraft Industries (IACI),0,os_negative,llm,0.4148,0,,0,reused
os002692,BARBARA JO LUQUE,BARBARA JO LUQUE,1,os_positive,auto_accept,1.0000,,,1,
os002693,"STEPNYANSKI ELEVATOR, OAO","KRYLOVSKI ELEVATOR, OAO",0,os_negative,llm,0.5746,0,,0,reused
os002694,"Федеральне державне унітарне підприємство ""Науково-дослідний інститут ""Квант""",Joint Stock Company Scientific Research Institute of Computer Engineering NII SVT,0,os_negative,llm,0.3466,0,,0,reused
os002695,Forces aériennes du Corps des gardiens de la révolution islamique,IRGC Navy,0,os_negative,llm,0.3567,0,,0,reused
os002696,KOREA DAESONG GENERAL TRADING CORPORATION,Korea Taesong Trading Company,0,os_negative,llm,0.8483,1,,1,reused
os002697,الفرع 248 - الاستخبارات العسكرية,Syrian Military Intelligence BRANCH 248 - INVESTIGATION,0,os_negative,llm,0.7449,1,,1,reused
os002698,مؤسسة كومسان التجارية الكورية,KOREA PUGANG TRADING CORPORATION,0,os_negative,llm,0.6204,0,,0,reused
os002699,Rosagroleasing JSC,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСАГРОЛИЗИНГ""",1,os_positive,llm,0.4690,1,,1,reused
os002700,RAJAH SOLAIMAN MOVEMENT,RAJAH SOLAIMAN MOVEMENT (RSM),1,os_positive,auto_accept,0.9681,,,1,
os002701,SNGB AO,"CLOSED JOINT STOCK CO ""SHARORA""",0,os_negative,auto_reject,0.0368,,,0,
os002702,Санкт-Петербурзький державний технологічний інститут (технічний університет),"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНОЛОГИЧЕСКИЙ ИНСТИТУТ (ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ)""",0,os_negative,llm,0.7669,1,,1,reused
os002703,"ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ ""БАНК РАЗВИТИЯ И ВНЕШЭКОНОМИЧЕСКОЙ ДЕЯТЕЛЬНОСТИ ""ВНЕШЭКОНОМБАНК)""",VEB LEASING OJSC,0,os_negative,llm,0.1983,0,0.9,0,new
os002704,Revolutionary People's Liberation Army/Front/Party (DHKP/C),Slovenska ljudska stranka,0,os_negative,llm,0.4868,0,,0,reused
os002705,AL-HARAMAIN : ETHIOPIA BRANCH,Al-Haramain: Afghanistan Branch,0,os_negative,llm,0.6707,0,,0,reused
os002706,Oplot battalion,Oplot battalion,1,os_positive,auto_accept,1.0000,,,1,
os002707,St. Petersburg Naval Design Bureau Almaz,"Central Design Bureau for Marine Engineering ""Rubin"", JSC",0,os_negative,llm,0.6146,0,,0,reused
os002708,BONYAD TAAVON SEPAH,The Basij Cooperative Foundation,0,os_negative,llm,0.2430,0,0.85,0,new
os002709,Company,GLOBAL CHALLENGE SHIPPING COMPANY LIMITED,1,os_positive,llm,0.1587,0,0.95,0,new
os002710,AL-KAWTHAR MONEY EXCHANGE,AL-KAWTHAR MONEY EXCHANGE,1,os_positive,auto_accept,1.0000,,,1,
os002711,85th Main Special Service Centre (GTsSS),Armed Forces General Staff,0,os_negative,llm,0.4541,0,,0,reused
os002712,A2Z Waste Management (Jaipur) Limited,A2Z Waste Management (Jaipur) Limited,1,os_positive,auto_accept,1.0000,,,1,
os002713,"Філія Державного унітарного підприємства ""Республіки Крим"" ""Кримські морські порти"" ""Євпаторійський торговельний порт""",ГУП ГС ‘Севастопольский морской порт’,0,os_negative,llm,0.6770,0,,0,reused
os002714,LIMITED LIABILITY COMPANY SBERBANK INVESTMENTS,PJSC SBERBANK (PUBLIC JOINT-STOCK COMPANY SBERBANK),0,os_negative,llm,0.5852,0,,0,reused
os002715,Bank Rossiya,Bank Rossiya,1,os_positive,auto_accept,1.0000,,,1,
os002716,ФЕДЕРАЛЬНА ДЕРЖАВНА БЮДЖЕТНА УСТАНОВА НАУКИ ІНСТИТУТ СПЕКТРОСКОПІЇ РОСІЙСЬКОЇ АКАДЕМІЇ НАУК,ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ФИЗИКО-ТЕХНОЛОГИЧЕСКИЙ ИНСТИТУТ ИМЕНИ К.А.ВАЛИЕВА РОССИЙСКОЙ АКАДЕМИИ НАУК,0,os_negative,llm,0.8542,0,,0,reused
os002717,85th Main Special Service Centre (GTsSS),Armed Forces General Staff,0,os_negative,llm,0.4541,0,,0,reused
os002718,"Товариство з обмеженою відповідальністю ""П'єзотрон""","Общество с ограниченной ответственностью ""Пьезотрон""",1,os_positive,llm,0.8948,1,,1,reused
os002719,140 Repair Plant,140 Repair Plant,1,os_positive,auto_accept,1.0000,,,1,
os002720,WEIHAI WORLD-SHIPPING FREIGHT,Weihai World-Shipping Freight,1,os_positive,llm,0.8457,1,1.0,1,new
os002721,Mahan Air,Mahan Air,1,os_positive,auto_accept,1.0000,,,1,
os002722,BADICA,Bureau d'achat de diamant en Centrafrique/KARDIAM,0,os_negative,llm,0.4796,1,,1,reused
os002723,Company,Saidpura Envirotech Private Limited,1,os_positive,auto_reject,0.0000,,,0,
os002724,STATE ENTERPRISE UNIVERSAL-AVIA,Entreprise unitaire d'État de la “République de Crimée“ CHERNOMORNEFTEGAZ,0,os_negative,llm,0.1013,0,,0,reused
os002725,IRAN COMMUNICATION INDUSTRIES,Iran Composites Institute,0,os_negative,llm,0.6948,0,,0,reused
os002726,SUNIGA RODRIGUEZ DRUG TRAFFICKING ORGANIZATION,LOS VALLES DRUG TRAFFICKING ORGANIZATION,0,os_negative,llm,0.3861,0,,0,reused
os002727,Volga-Dnepr Airlines LLC,"ТОВ ""Волга-Днєпр Технікс Москва""",0,os_negative,llm,0.6017,0,,0,reused
os002728,"Huawei Investment & Holding Co., Ltd.",Spectrum Investment Group Holding SAL,0,os_negative,llm,0.1993,0,,0,reused
os002729,KOREA DAESONG GENERAL TRADING CORPORATION,Korea Ryonbong General Corporation,0,os_negative,llm,0.7559,0,,0,reused
os002730,JOINT STOCK COMPANY NORTH WESTERN REGIONAL CENTER OF ALMAZ ANTEY CONCERN OBUKHOVSKY PLANT,Joint Stock Company North Western Regional Center of Almaz Antey Concern Obukhovsky Plant,1,os_positive,llm,0.8030,1,1.0,1,new
os002731,"АО ""СК ""Астро-Волга""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СТРАХОВАЯ КОМПАНИЯ ""АСТРО-ВОЛГА""",1,os_positive,llm,0.8286,1,,1,reused
os002732,GREEN PINE ASSOCIATED CORPORATION,Chongsong Yonhap,1,os_positive,llm,0.1389,1,0.9,1,new
os002733,KOREA YUJONG SHIPPING CO LTD,KOREA YUJONG SHIPPING CO LTD,1,os_positive,auto_accept,1.0000,,,1,
os002734,Ansar al-Islam,ANSAR AL-ISLAM,0,os_negative,llm,0.9218,1,1.0,1,new
os002735,Company,Delhi MSW Solutions Limited,1,os_positive,auto_reject,0.0035,,,0,
os002736,VTB BANK (AUSTRIA) AG,VTB Bank,0,os_negative,llm,0.8662,0,,0,reused
os002737,"Try Pheap Travel & Tours Co., Ltd.",Company,0,os_negative,auto_reject,0.0782,,,0,
os002738,Scientific Research Institute of Applied Chemistry,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФЕДЕРАЛЬНЫЙ НАУЧНО-ПРОИЗВОДСТВЕННЫЙ ЦЕНТР ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ПРИКЛАДНОЙ ХИМИИ""",1,os_positive,llm,0.4813,1,,1,reused
os002739,"Філія Державного унітарного підприємства ""Республіки Крим"" ""Кримські морські порти"" ""Керченський торговельний порт""",Crimean Ports,0,os_negative,llm,0.8179,0,,0,reused
os002740,"МЕЖДУНАРОДНЫЙ СОЮЗ ОБЩЕСТВЕННЫХ ОБЪЕДИНЕНИЙ ""ВСЕВЕЛИКОЕ ВОЙСКО ДОНСКОЕ""","International Union of Public Associations ""Great Don Army""",1,os_positive,llm,0.4741,1,0.95,1,new
os002741,BOURNE SNOOKER CENTRE LIMITED,BOURNE SNOOKER CENTRE LIMITED,1,os_positive,auto_accept,1.0000,,,1,
os002742,ARTURO QUINONEZ LTDA.,ARTURO QUINONEZ LTDA.,1,os_positive,auto_accept,1.0000,,,1,
os002743,"Товариство з обмеженою відповідальністю ""Рудний""",LIMITED LIABILITY COMPANY RUDNIY,1,os_positive,llm,0.6126,1,,1,reused
os002744,Kerch Fish Port,Novorossiysk Commercial Sea Port,0,os_negative,llm,0.3903,0,,0,reused
os002745,"BOLIVIA BRANCH ZHEJIANG HYDRO & POWER CONSTRUCTION GROUP CO., LTD.","Binzhou Branch Zhejiang Hydro & Power Construction Group Co., Ltd.",0,os_negative,llm,0.6834,0,,0,reused
os002746,Faraz Royal Qeshm Company LLC,Tidewater Middle East Co.,1,os_positive,llm,0.2372,0,0.9,0,new
os002747,"Fujian Torch Electron Technology Co., Ltd.","Fujian Torch Electron Technology Co., Ltd",1,os_positive,auto_accept,0.9992,,,1,
os002748,ROSNEFT FINANCE S.A.,ROSNEFT,0,os_negative,llm,0.6983,0,,0,reused
os002749,Pouya Air,Iran Pooya,1,os_positive,llm,0.5609,0,,0,reused
os002750,JSC Vostochnaya Verf,АО 'ВОСТОЧНАЯ ВЕРФЬ',1,os_positive,llm,0.6747,1,,1,reused
os002751,Scientific Research Institute NII Submikron,State Scientific Research Institute of Organic Chemistry and Technology,0,os_negative,llm,0.6405,0,,0,reused
os002752,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ЭЛЕКТРОМЕХАНИКИ""",NPO Elektromechaniki JSC,1,os_positive,llm,0.6033,1,,1,reused
os002753,Scientific Research Institute NII Submikron,33rd Scientific Research and Testing Institute,0,os_negative,llm,0.5897,0,,0,reused
os002754,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ІНСТИТУТ ГІПРОБУДМІСТ - САНКТ-ПЕТЕРБУРГ""","Gazprom Transgaz Sankt-Peterburg, OOO",0,os_negative,llm,0.5608,0,,0,reused
os002755,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НЕГОСУДАРСТВЕННЫЙ ПЕНСИОННЫЙ ФОНД СБЕРБАНКА""",JOINT STOCK COMPANY SBERBANK PRIVATE PENSION FUND,0,os_negative,llm,0.5736,1,,1,reused
os002756,"Товариство з обмеженою відповідальністю Науково-виробниче об'єднання ""Електромаш""","Общество с ограниченной ответственностью Научно-производственное объединение ""Электромаш""",1,os_positive,llm,0.8780,1,,1,reused
os002757,ELEVENTH OCEAN GMBH & CO. KG,NINTH OCEAN GMBH & CO. KG,0,os_negative,llm,0.6732,0,,0,reused
os002758,MMZ Avangard,MMZ Avangard,1,os_positive,auto_accept,1.0000,,,1,
os002759,МІНІСТЕРСТВО ОБОРОНИ РОСІЙСЬКОЇ ФЕДЕРАЦІЇ,Ministry of Defence of the Russian Federation,1,os_positive,llm,0.8119,1,,1,reused
os002760,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ""ЦИКЛОН-ТЕСТ""",株式会社学術生産企業ツィクロン・テスト,1,os_positive,llm,0.5530,1,0.9,1,new
os002761,"ООО ""МЕЖРЕГИОНАЛЬНАЯ КОМПАНИЯ ПО РЕАЛИЗАЦИИ ГАЗА""","GAZPROM MEZHREGIONGAZ, OOO",1,os_positive,llm,0.5729,0,,0,reused
os002762,"Акціонерне товариство ""Спеціальне конструкторсько-технологічне бюро Кольцова""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СПЕЦИАЛЬНОЕ КОНСТРУКТОРСКО-ТЕХНОЛОГИЧЕСКОЕ БЮРО КОЛЬЦОВА""",1,os_positive,llm,0.6895,1,,1,reused
os002763,MOTORCYCLE ART LTD.,MOTORCYCLE ART LTD.,1,os_positive,auto_accept,1.0000,,,1,
os002764,Company,Madhucon Projects Limited,1,os_positive,auto_reject,0.0056,,,0,
os002765,"Товариство з обмеженою відповідальністю ""Сервісцентробуд""","Общество с ограниченной ответственностью ""Сервисцентрострой"".",1,os_positive,llm,0.8693,1,,1,reused
os002766,SAD IMPORT EXPORT COMPANY,Sad Export Import Company,1,os_positive,llm,0.8384,1,0.9,1,new
os002767,KOREA PUGANG TRADING CORPORATION,Korea Pugang Trading Corporation,1,os_positive,llm,0.8740,1,1.0,1,new
os002768,Ministry of Interior,Ministry of Defence,0,os_negative,llm,0.7553,0,,0,reused
os002769,TET KHAM (S) PTE. LTD.,"TET KHAM GEMS CO., LTD.",0,os_negative,llm,0.7548,0,,0,reused
os002770,first ocean administration gmbh,Tenth Ocean GmbH & CO. KG,0,os_negative,llm,0.4454,0,,0,reused
os002771,Yarestan Vacuumi,Yarsanat,1,os_positive,llm,0.7102,0,,0,reused
os002772,Rosneft,ROSNEFT AERO,0,os_negative,llm,0.6015,0,,0,reused
os002773,"Товариство з обмеженою відповідальністю ""Ай Кью Компонентс""",ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «АЙ КЬЮ КОМПОНЕНТС»,1,os_positive,llm,0.7011,1,,1,reused
os002774,"ГОСУДАРСТВЕННЫЙ НАУЧНЫЙ ЦЕНТР ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОСУДАРСТВЕННЫЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ОРГАНИЧЕСКОЙ ХИМИИ И ТЕХНОЛОГИИ""",Scientific Research Institute of Communication Management Systems,0,os_negative,llm,0.3085,0,,0,reused
os002775,Фарс Ейр Кешм,Mahan Air,0,os_negative,llm,0.1412,0,,0,reused
os002776,"Товариство з обмеженою відповідальністю ""Співдружність офіцерів за міжнародну безпеку""",The Officer’s Union for International Security,1,os_positive,llm,0.6806,1,,1,reused
os002777,Company,Company,0,os_negative,auto_accept,1.0000,,,1,
os002778,"Акціонерне товариство ""Газета.Ру""",Gazeta.Ru Joint Stock Company,1,os_positive,llm,0.6578,1,,1,reused
os002779,الشركة الكورية لاستيراد المعدات المعقدة,KOREA COMPLEX EQUIPMENT IMPORT CORPORATION,1,os_positive,llm,0.7591,1,0.95,1,new
os002780,سبانير,Sepanir,1,os_positive,llm,0.4041,1,,1,reused
os002781,SIBSHUR LIMITED,Sibshur Limited,1,os_positive,llm,0.9381,1,1.0,1,new
os002782,Махан Ейрлайнз,Mahan Air,1,os_positive,llm,0.6285,1,,1,reused
os002783,Agricultural Bank,Agricultural Bank,0,os_negative,auto_accept,1.0000,,,1,
os002784,"Акціонерне товариство ""Інформатика""","Акционерное общество ""Информатика""",1,os_positive,llm,0.7076,1,,1,reused
os002785,Mahan Air,Mahan Air,1,os_positive,auto_accept,1.0000,,,1,
os002786,GILAN STEEL COMPLEX,South Rouhina Steel Complex,0,os_negative,llm,0.3708,0,,0,reused
os002787,"Товариство з обмеженою відповідальністю ""Газпром Добича Надим""","GAZPROM DOBYCHA URENGOI, OOO",0,os_negative,llm,0.5954,0,,0,reused
os002788,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК-СЕРВИС""",LIMITED LIABILITY COMPANY SBERBANK SERVICE,1,os_positive,llm,0.6451,1,,1,reused
os002789,AL-HARAMAIN : INDONESIA BRANCH,AL-HARAMAIN FOUNDATION (PAKISTAN),0,os_negative,llm,0.6077,0,,0,reused
os002790,Oficina Administrativa Marítima,Korea Ryonha Machinery Joint Venture Corporation,0,os_negative,auto_reject,0.0442,,,0,
os002791,DAMASCUS CHAM HOLDING COMPANY,Damascus Cham Holding Company,1,os_positive,llm,0.5123,1,1.0,1,new
os002792,"ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""САНКТ-ПЕТЕРБУРГСКИЙ МЕДИКО-СОЦИАЛЬНЫЙ ИНСТИТУТ""",САНКТ-ПЕТЕРБУРГСКАЯ ЛЕСОТЕХНИЧЕСКАЯ АКАДЕМИЯ ИМ. С. М. КИРОВА,0,os_negative,llm,0.6676,0,,0,reused
os002793,مؤسسة Korea Kwangsong Trading Corporation,Korea Ryongwang Trading Corporation,0,os_negative,llm,0.8976,0,,0,reused
os002794,"Общество с ограниченной ответственностью ""Кранмашстрой""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАНМАШСТРОЙ""",1,os_positive,llm,0.9218,1,1.0,1,new
os002795,Semiconductor Manufacturing International Corporation,IRAN AIRCRAFT MANUFACTURING INDUSTRIAL COMPANY,0,os_negative,llm,0.3489,0,,0,reused
os002796,Ministerio del Interior,Ministère de l'Intérieur,0,os_negative,llm,0.9126,0,,0,reused
os002797,AMAN DAMASCUS JOINT STOCK COMPANY,Rawafed Damascus Private Joint Stock Company,0,os_negative,llm,0.2496,0,,0,reused
os002798,"Товариство з обмеженою відповідальністю ""Сбербанк Капітал""",LIMITED LIABILITY COMPANY SBERBANK CAPITAL,1,os_positive,llm,0.6030,1,,1,reused
os002799,Peace To Luhansk Region,Sabiedriska kustība “Donetsk Republic”,0,os_negative,llm,0.2697,0,,0,reused
os002800,Limited Liability Company STROYGAZMONTAZH,Stroygazmontazh Joint Stock Company,1,os_positive,llm,0.7325,1,,1,reused
os002801,"SBERBANK CIB USA, INC.","SBERBANK CIB USA, INC.",1,os_positive,auto_accept,1.0000,,,1,
os002802,HAVANATUR,HAVANATUR CHILE S.A.,0,os_negative,llm,0.8014,1,,1,reused
os002803,"Публичное акционерное общество ""Радиофизика""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РАДИОФИЗИКА""",1,os_positive,llm,0.4989,1,1.0,1,new
os002804,IRGC Navy,Islamo revoliucijos gvardijos Qods pajėgos,0,os_negative,llm,0.3800,0,,0,reused
os002805,"ЗАКРИТЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""КЛИМОВСЬКИЙ СПЕЦІАЛІЗОВАНИЙ ПАТРОННИЙ ЗАВОД""",Klimovsk Specialized Ammunition Plant,1,os_positive,llm,0.4576,1,,1,reused
os002806,"АКЦІОНЕРНЕ ТОВАРИСТВО ""КОНСТРУКТОРСЬКЕ БЮРО ""РУБІН-СЄВЄР""",Staats machinebouw- en ontwerpbureau “Raduga”,0,os_negative,llm,0.3001,0,,0,reused
os002807,"АТ ""МР БАНК""",JOINT STOCK COMPANY SBERBANK,1,os_positive,llm,0.4862,0,,0,reused
os002808,كلا للكهرباء,Kala-Electric,1,os_positive,llm,0.5606,1,,1,reused
os002809,"Товариство з обмеженою відповідальністю ""Сімметрон електронні компоненти""",Simmetron Elektronnye Komponenty,0,os_negative,llm,0.7284,1,,1,reused
os002810,"Товариство з обмеженою відповідальністю ""Кіровський завод мисливського та рибальського спорядження""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИРОВСКИЙ ЗАВОД ОХОТНИЧЬЕГО И РЫБОЛОВНОГО СНАРЯЖЕНИЯ""",1,os_positive,llm,0.7559,1,,1,reused
os002811,KVT-RUS,KVT-RUS,1,os_positive,auto_accept,1.0000,,,1,
os002812,SBERBANK (SWITZERLAND) AG,Sberbank,0,os_negative,llm,0.8322,1,,1,reused
os002813,BANK SADERAT IRAN,BANK SADERAT-IRAN,1,os_positive,auto_accept,0.9921,,,1,
os002814,ISLAMIC STATE IN IRAQ AND THE LEVANT- YEMEN,Islamic State in Libya,0,os_negative,llm,0.8268,0,,0,reused
os002815,"ROVNENSKI ELEVATOR, OAO","BELOGLINSKI ELEVATOR, OAO",0,os_negative,llm,0.6519,0,,0,reused
os002816,Empresa Pública Unitária da «República da Crimeia»«Chernomorneftegaz»,Magarach of the National Institute of Wine – State Enterprise,0,os_negative,llm,0.2111,0,,0,reused
os002817,Abzar Boresh Kaveh Co. (BK CO.),アブザール・ボーレシュ・カーベー・カンパニー(BK Co.),1,os_positive,llm,0.5084,1,,1,reused
os002818,"Открытое акционерное общество ""Еянский элеватор""","LADOZHSKI ELEVATOR, OAO",0,os_negative,llm,0.4164,0,,0,reused
os002819,KALA-ELECTRIC,Kala-Electric,1,os_positive,llm,0.8808,1,1.0,1,new
os002820,"Stowarzyszenie na rzecz Edukacji, Kultury i Społeczeństwa — Sirat",Al Furqan,1,os_positive,llm,0.1266,0,0.85,0,new
